Trajectories
100
,,Sub5:LFHD,,,Sub5:RFHD,,,Sub5:LBHD,,,Sub5:RBHD,,,Sub5:C7,,,Sub5:T10,,,Sub5:CLAV,,,Sub5:STRN,,,Sub5:LSHO,,,Sub5:RSHO,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
12,0,114.741913,305.157959,1369.667480,6.462028,310.552032,1371.054688,142.527588,436.761230,1342.307861,-15.057942,440.023621,1339.997559,73.997017,488.670593,1191.194580,78.423134,577.486450,914.980835,58.786324,318.090546,1092.004517,58.656013,267.655640,931.843628,281.314362,391.801575,1122.750732,-150.988068,405.538391,1113.582397
13,0,114.760307,305.135284,1369.646606,6.482337,310.528931,1371.044189,142.547028,436.738251,1342.298462,-15.040930,440.000824,1339.997681,74.007820,488.658142,1191.195068,78.426064,577.485535,914.981201,58.799484,318.095398,1091.988770,58.665619,267.667480,931.825928,281.324799,391.799591,1122.738892,-150.975143,405.534729,1113.575806
14,0,114.774757,305.111145,1369.625854,6.498016,310.508331,1371.033325,142.567627,436.713043,1342.290527,-15.023008,439.982727,1339.998901,74.020546,488.648010,1191.195557,78.430290,577.485596,914.980591,58.812119,318.100586,1091.975220,58.676006,267.678131,931.811218,281.335785,391.798309,1122.727295,-150.962326,405.534027,1113.570557
15,0,114.785561,305.085754,1369.605835,6.509374,310.489624,1371.021729,142.588486,436.686249,1342.283569,-15.004877,439.968262,1340.000732,74.034538,488.639587,1191.196167,78.435501,577.486511,914.979187,58.824188,318.105927,1091.963501,58.687016,267.687866,931.798523,281.347229,391.797455,1122.715576,-150.949722,405.535797,1113.566528
16,0,114.793106,305.059296,1369.586670,6.516928,310.472198,1371.009155,142.608597,436.658478,1342.277832,-14.987289,439.956116,1340.002686,74.049034,488.632172,1191.196899,78.441429,577.488464,914.977234,58.835796,318.111450,1091.953247,58.698315,267.696838,931.786804,281.358948,391.796600,1122.704102,-150.937393,405.539551,1113.563110
17,0,114.797813,305.031738,1369.568848,6.521289,310.455261,1370.994873,142.627304,436.630280,1342.273315,-14.971050,439.945465,1340.003540,74.063385,488.625214,1191.198120,78.447899,577.491638,914.975159,58.847038,318.116974,1091.944214,58.709541,267.705261,931.775696,281.370819,391.795532,1122.693115,-150.925369,405.544861,1113.559814
18,0,114.800117,305.003265,1369.551758,6.523088,310.438385,1370.979126,142.643860,436.601990,1342.270264,-14.956841,439.935516,1340.003296,74.077148,488.618164,1191.199707,78.454948,577.496094,914.972961,58.857861,318.122314,1091.936035,58.720310,267.713165,931.765076,281.382690,391.794006,1122.682495,-150.913498,405.551117,1113.556763
19,0,114.800293,304.973877,1369.535522,6.522946,310.420929,1370.961182,142.657791,436.574036,1342.268311,-14.944961,439.925934,1340.001831,74.090157,488.610840,1191.201782,78.462746,577.502014,914.970764,58.868073,318.127441,1091.928345,58.730209,267.720184,931.755127,281.394257,391.791534,1122.672485,-150.901733,405.557770,1113.553223
20,0,114.798584,304.943695,1369.519165,6.521405,310.402405,1370.941284,142.668884,436.546478,1342.267944,-14.935232,439.916290,1339.999634,74.102356,488.603119,1191.204346,78.471436,577.509094,914.968628,58.877476,318.132385,1091.921509,58.738918,267.726013,931.746094,281.405457,391.787750,1122.663574,-150.890152,405.564545,1113.548706
21,0,114.795174,304.912903,1369.501709,6.518854,310.382355,1370.919189,142.677383,436.519287,1342.269409,-14.927186,439.906128,1339.997559,74.113914,488.595337,1191.206543,78.481186,577.516846,914.966614,58.885979,318.137329,1091.915161,58.746166,267.730194,931.738464,281.416107,391.782410,1122.656006,-150.878860,405.571289,1113.543457
22,0,114.790352,304.881683,1369.482788,6.515521,310.360718,1370.895630,142.683746,436.492432,1342.272827,-14.920241,439.894897,1339.995605,74.125099,488.587830,1191.208496,78.491966,577.524841,914.964661,58.893600,318.142578,1091.909546,58.751789,267.732361,931.732788,281.426331,391.775360,1122.649658,-150.867905,405.578156,1113.537354
23,0,114.784439,304.850189,1369.461914,6.511565,310.337585,1370.870605,142.688675,436.465607,1342.278076,-14.913771,439.882111,1339.994629,74.136292,488.581085,1191.209717,78.503654,577.532654,914.962769,58.900394,318.148254,1091.905273,58.755669,267.731812,931.730164,281.436157,391.766968,1122.644897,-150.857346,405.585541,1113.530640
24,0,114.777855,304.818390,1369.438965,6.507205,310.313049,1370.844604,142.692917,436.438629,1342.285400,-14.907111,439.867493,1339.994507,74.147850,488.575439,1191.210205,78.515976,577.539734,914.960754,58.906452,318.154449,1091.902222,58.757721,267.727997,931.731262,281.445465,391.757385,1122.641357,-150.847168,405.593536,1113.524048
25,0,114.770988,304.786194,1369.414307,6.502729,310.287445,1370.817871,142.697159,436.411102,1342.294189,-14.899680,439.851257,1339.995361,74.160049,488.571198,1191.210083,78.528755,577.546204,914.958862,58.911888,318.160797,1091.901489,58.757919,267.720428,931.737305,281.454315,391.747040,1122.638550,-150.837265,405.602448,1113.518066
26,0,114.764214,304.753448,1369.388550,6.498420,310.261322,1370.791382,142.701950,436.382965,1342.304565,-14.891152,439.833893,1339.997803,74.173103,488.568512,1191.209595,78.541885,577.551575,914.957214,58.916851,318.166931,1091.902954,58.756416,267.708923,931.748962,281.462738,391.735992,1122.636597,-150.827408,405.612396,1113.513428
27,0,114.757843,304.719910,1369.362305,6.494461,310.235016,1370.765625,142.707825,436.354126,1342.316162,-14.881503,439.816101,1340.002197,74.187210,488.567352,1191.209229,78.555336,577.556091,914.955811,58.921368,318.172607,1091.906860,58.753635,267.693848,931.767395,281.470978,391.724335,1122.635376,-150.817337,405.623566,1113.511108
28,0,114.752052,304.685272,1369.336304,6.490895,310.208984,1370.741089,142.715195,436.324280,1342.328369,-14.870814,439.798615,1340.009277,74.202438,488.567535,1191.209106,78.569000,577.559509,914.954651,58.925369,318.177399,1091.912842,58.750111,267.676056,931.792847,281.479492,391.711914,1122.634766,-150.806747,405.636230,1113.510986
29,0,114.746872,304.649323,1369.311157,6.487658,310.183350,1370.718262,142.724426,436.293304,1342.340698,-14.859135,439.782410,1340.019531,74.218742,488.568695,1191.209839,78.582603,577.561951,914.953796,58.928669,318.181183,1091.920654,58.746323,267.656616,931.825073,281.488403,391.698517,1122.635376,-150.795532,405.650696,1113.513428
30,0,114.742073,304.611969,1369.287598,6.484602,310.158325,1370.697144,142.735611,436.260925,1342.353394,-14.846625,439.768066,1340.033081,74.235924,488.570435,1191.211304,78.595787,577.563538,914.953369,58.930981,318.183960,1091.929810,58.742474,267.636566,931.863342,281.497742,391.683777,1122.636719,-150.783829,405.667389,1113.518066
31,0,114.737373,304.573364,1369.265625,6.481570,310.134064,1370.677856,142.748657,436.227264,1342.365845,-14.833714,439.756195,1340.049194,74.253586,488.572357,1191.214478,78.608162,577.564087,914.953552,58.931999,318.185669,1091.939575,58.738583,267.616486,931.906372,281.507233,391.667450,1122.638916,-150.771820,405.686615,1113.524658
32,0,114.732422,304.533630,1369.245239,6.478456,310.110626,1370.660278,142.763153,436.192261,1342.378418,-14.820842,439.746674,1340.067139,74.271194,488.574005,1191.218628,78.619408,577.563782,914.954163,58.931427,318.186371,1091.950073,58.734554,267.596069,931.952209,281.516357,391.649261,1122.642212,-150.759995,405.708344,1113.532471
33,0,114.726860,304.493286,1369.225708,6.475223,310.088196,1370.644043,142.778793,436.156311,1342.390259,-14.808214,439.738739,1340.085571,74.288193,488.574829,1191.223511,78.629303,577.562317,914.955383,58.929031,318.185974,1091.960205,58.730251,267.574982,931.999390,281.524780,391.629120,1122.646240,-150.749054,405.732513,1113.540527
34,0,114.720482,304.452698,1369.206909,6.471791,310.066681,1370.629028,142.795242,436.119598,1342.401123,-14.795952,439.731445,1340.103149,74.304047,488.574036,1191.228027,78.637871,577.559814,914.956604,58.924622,318.184052,1091.969238,58.725353,267.553131,932.045776,281.532440,391.606995,1122.651001,-150.739792,405.758759,1113.548706
35,0,114.713081,304.412445,1369.188110,6.467912,310.046112,1370.614746,142.812012,436.082581,1342.410522,-14.784195,439.723663,1340.118164,74.318359,488.570740,1191.231934,78.645401,577.556152,914.957886,58.918110,318.180176,1091.976929,58.719418,267.530457,932.089661,281.539368,391.582672,1122.656494,-150.732941,405.786499,1113.556396
36,0,114.704376,304.372925,1369.169189,6.463131,310.026184,1370.601196,142.828384,436.045532,1342.417969,-14.773058,439.714630,1340.130371,74.330948,488.564209,1191.234985,78.652435,577.551208,914.958740,58.909588,318.173950,1091.982544,58.712006,267.507477,932.130066,281.545807,391.555695,1122.662720,-150.729065,405.814697,1113.563354
37,0,114.694054,304.334229,1369.151001,6.456838,310.006653,1370.588013,142.843445,436.008789,1342.423340,-14.762770,439.703857,1340.139282,74.341949,488.553894,1191.237061,78.659660,577.544983,914.959351,58.899361,318.165192,1091.986206,58.702709,267.484833,932.166199,281.551849,391.525177,1122.669922,-150.728485,405.842194,1113.569580
38,0,114.681747,304.296051,1369.133667,6.448411,309.986786,1370.575562,142.856186,435.972412,1342.426880,-14.753876,439.690948,1340.144775,74.351685,488.539612,1191.239624,78.667725,577.537598,914.960022,58.887970,318.153900,1091.988037,58.691406,267.463196,932.198181,281.557343,391.490143,1122.678223,-150.731110,405.867493,1113.575439
39,0,114.667183,304.258087,1369.118164,6.437394,309.966217,1370.563354,142.865845,435.936279,1342.430054,-14.747210,439.676025,1340.147217,74.360527,488.521637,1191.242920,78.676987,577.528992,914.961121,58.875984,318.140167,1091.988892,58.678329,267.442688,932.226257,281.562225,391.449768,1122.687744,-150.736404,405.889130,1113.581787
40,0,114.650185,304.219910,1369.104614,6.423563,309.944305,1370.551636,142.871948,435.899872,1342.433594,-14.743596,439.659058,1340.147949,74.368736,488.500610,1191.247925,78.687569,577.519287,914.963013,58.863903,318.124176,1091.989624,58.663956,267.422607,932.251587,281.566223,391.403992,1122.698486,-150.743393,405.905884,1113.588745
41,0,114.630760,304.181122,1369.093262,6.406917,309.920624,1370.539673,142.874283,435.862946,1342.438599,-14.743414,439.639984,1340.147461,74.376343,488.477356,1191.254639,78.699379,577.508728,914.966003,58.851978,318.105927,1091.991333,58.648827,267.401764,932.275696,281.569000,391.353424,1122.710449,-150.751038,405.916840,1113.596558
42,0,114.609222,304.141357,1369.083618,6.387638,309.894806,1370.526978,142.872955,435.825012,1342.445801,-14.746462,439.618805,1340.146851,74.383270,488.452637,1191.262451,78.712036,577.497559,914.970276,58.840263,318.085754,1091.994751,58.633511,267.378296,932.300537,281.570312,391.299469,1122.723999,-150.758423,405.922028,1113.605347
43,0,114.585945,304.100281,1369.075195,6.365994,309.866577,1370.513306,142.868179,435.785828,1342.456177,-14.752265,439.595642,1340.147095,74.389252,488.427246,1191.271118,78.724976,577.485962,914.975769,58.828720,318.064209,1092.000854,58.618614,267.350861,932.327942,281.570160,391.243866,1122.739136,-150.764862,405.922058,1113.614868
44,0,114.561234,304.057434,1369.066650,6.342222,309.835846,1370.498169,142.860275,435.744904,1342.470093,-14.760334,439.570679,1340.149292,74.393715,488.401917,1191.279785,78.737663,577.474426,914.982361,58.817318,318.042145,1092.009155,58.604610,267.318726,932.359009,281.568756,391.188477,1122.755981,-150.769958,405.918152,1113.624634
45,0,114.535202,304.012726,1369.057495,6.316446,309.802612,1370.481445,142.849777,435.702087,1342.487305,-14.770211,439.544189,1340.153442,74.396065,488.377197,1191.288086,78.749725,577.463013,914.989990,58.806049,318.020630,1092.020020,58.591610,267.282471,932.393921,281.566467,391.134796,1122.774536,-150.773682,405.911621,1113.634277
46,0,114.507851,303.965973,1369.047485,6.288672,309.767120,1370.463013,142.837265,435.657166,1342.507935,-14.781487,439.516541,1340.159790,74.396080,488.353485,1191.296387,78.760902,577.452332,914.998413,58.794933,318.000488,1092.032837,58.579414,267.243317,932.432190,281.563629,391.083832,1122.794434,-150.776154,405.903503,1113.642944
47,0,114.479134,303.917480,1369.036133,6.258875,309.729919,1370.442871,142.823486,435.610321,1342.531372,-14.793772,439.488007,1340.167603,74.394066,488.330963,1191.303955,78.771111,577.442383,915.007019,58.784084,317.982391,1092.046387,58.567722,267.202759,932.472839,281.560516,391.036255,1122.815430,-150.777649,405.894592,1113.650391
48,0,114.449020,303.867493,1369.023071,6.227204,309.691559,1370.421021,142.809219,435.561707,1342.556519,-14.806681,439.459167,1340.176636,74.390854,488.309753,1191.311646,78.780365,577.433594,915.015503,58.773632,317.966644,1092.060425,58.556305,267.161957,932.514832,281.557220,390.992157,1122.836304,-150.778549,405.885254,1113.656616
49,0,114.417656,303.816528,1369.008301,6.194117,309.652405,1370.398193,142.795212,435.511810,1342.582397,-14.819808,439.430511,1340.186157,74.387596,488.290070,1191.318604,78.788841,577.425903,915.023315,58.763714,317.953125,1092.074341,58.545002,267.121918,932.557312,281.553955,390.951599,1122.856445,-150.779129,405.875824,1113.661865
50,0,114.385376,303.765076,1368.991577,6.160344,309.612915,1370.374023,142.782150,435.461060,1342.608154,-14.832670,439.402222,1340.195679,74.385475,488.272156,1191.325439,78.796661,577.419312,915.030029,58.754322,317.941650,1092.087646,58.533768,267.083191,932.599121,281.550690,390.914337,1122.874878,-150.779648,405.866882,1113.666504
51,0,114.352798,303.713654,1368.973145,6.126779,309.573303,1370.349365,142.770477,435.410095,1342.633179,-14.844693,439.374451,1340.205322,74.385231,488.256317,1191.331787,78.804001,577.413879,915.035461,58.745293,317.931763,1092.100098,58.522720,267.046143,932.639771,281.547302,390.880035,1122.890991,-150.780365,405.859131,1113.671265
52,0,114.320763,303.662628,1368.953125,6.094326,309.533722,1370.324463,142.760269,435.359314,1342.656982,-14.855300,439.346924,1340.215332,74.386963,488.242493,1191.338013,78.810844,577.409668,915.040039,58.736282,317.923096,1092.112305,58.512047,267.010681,932.679016,281.543701,390.848267,1122.904907,-150.781479,405.853516,1113.676758
53,0,114.290115,303.612457,1368.932251,6.063730,309.494659,1370.299805,142.751205,435.309387,1342.679321,-14.864114,439.319336,1340.226196,74.390060,488.230621,1191.344604,78.816910,577.406799,915.043945,58.726868,317.915436,1092.124390,58.501850,266.976532,932.716797,281.539459,390.818512,1122.916748,-150.783203,405.850891,1113.683228
54,0,114.261467,303.563293,1368.910889,6.035478,309.456360,1370.275757,142.742859,435.260620,1342.700195,-14.871286,439.291656,1340.237915,74.393555,488.220306,1191.351685,78.821815,577.405029,915.047668,58.716610,317.908722,1092.136353,58.492012,266.943268,932.752991,281.534119,390.790192,1122.927002,-150.785645,405.851959,1113.690796
55,0,114.235222,303.515350,1368.889648,6.009801,309.418976,1370.252197,142.734818,435.213531,1342.720093,-14.877572,439.263977,1340.251099,74.396378,488.211334,1191.358887,78.825195,577.404114,915.051392,58.705170,317.903046,1092.148682,58.482182,266.910492,932.787781,281.527313,390.762939,1122.936157,-150.788956,405.857025,1113.698853
56,0,114.211678,303.468536,1368.868896,5.986736,309.382599,1370.229492,142.726761,435.168427,1342.739136,-14.884017,439.236511,1340.265869,74.397812,488.203766,1191.366333,78.826836,577.403931,915.055054,58.692341,317.898285,1092.161133,58.471840,266.877991,932.821350,281.518921,390.736542,1122.944702,-150.793365,405.866058,1113.706665
57,0,114.191040,303.422913,1368.848755,5.966199,309.347015,1370.207397,142.718628,435.125641,1342.756592,-14.891401,439.209473,1340.281982,74.397514,488.197784,1191.373169,78.826530,577.404053,915.058167,58.678101,317.894379,1092.174072,58.460346,266.845917,932.853882,281.509155,390.711365,1122.953247,-150.799011,405.878632,1113.714355
58,0,114.173210,303.378693,1368.829224,5.947988,309.312103,1370.186279,142.710449,435.085663,1342.772827,-14.899883,439.182617,1340.298950,74.395454,488.193542,1191.378906,78.823914,577.405029,915.060303,58.662556,317.891205,1092.186646,58.447121,266.814758,932.885132,281.498138,390.687897,1122.961914,-150.806107,405.894073,1113.721191
59,0,114.157837,303.336365,1368.810181,5.931760,309.278076,1370.165894,142.702179,435.048859,1342.787476,-14.909307,439.155914,1340.316040,74.391754,488.191040,1191.383423,78.818497,577.407593,915.060547,58.645840,317.888702,1092.198486,58.431889,266.784943,932.915222,281.486023,390.666870,1122.970459,-150.814728,405.911652,1113.726562
60,0,114.144440,303.296509,1368.791260,5.917072,309.244934,1370.146362,142.693695,435.015656,1342.800415,-14.919848,439.129517,1340.332520,74.386528,488.190094,1191.386719,78.809837,577.412781,915.058350,58.628231,317.886749,1092.209106,58.414936,266.756195,932.944275,281.473145,390.648865,1122.979004,-150.824768,405.930511,1113.730835
61,0,114.132477,303.259888,1368.772095,5.903439,309.213043,1370.127686,142.684662,434.986389,1342.811279,-14.932088,439.103882,1340.348389,74.379967,488.190399,1191.388794,78.797569,577.422180,915.054016,58.610077,317.885132,1092.218262,58.397057,266.727844,932.973206,281.459625,390.634247,1122.987793,-150.836090,405.950012,1113.733276
62,0,114.121376,303.227173,1368.753174,5.890382,309.182617,1370.110107,142.674561,434.961243,1342.820068,-14.946432,439.079346,1340.363525,74.372116,488.191742,1191.390381,78.781570,577.437195,915.047668,58.591732,317.883759,1092.226318,58.379253,266.699158,933.002380,281.445801,390.623047,1122.996582,-150.848541,405.969238,1113.734497
63,0,114.110466,303.198975,1368.734619,5.877467,309.153870,1370.094116,142.662811,434.940186,1342.826904,-14.962750,439.056122,1340.377808,74.363037,488.193878,1191.391724,78.761948,577.458923,915.040039,58.573402,317.882385,1092.233154,58.362381,266.669891,933.032349,281.432007,390.614990,1123.005981,-150.862030,405.987518,1113.734009
64,0,114.099037,303.175171,1368.716553,5.864274,309.126953,1370.079346,142.648773,434.923035,1342.832275,-14.980676,439.034424,1340.390503,74.352806,488.196320,1191.393188,78.739563,577.486755,915.031982,58.555344,317.880707,1092.239624,58.347000,266.639923,933.063110,281.418396,390.609467,1123.016235,-150.876465,406.004272,1113.732666
65,0,114.086327,303.155731,1368.700195,5.850318,309.101929,1370.066284,142.631989,434.909302,1342.836670,-15.000078,439.014648,1340.401489,74.341530,488.198761,1191.395020,78.716347,577.518494,915.024719,58.537899,317.878601,1092.246216,58.333481,266.609131,933.094482,281.405121,390.605865,1123.028076,-150.891602,406.019073,1113.730469
66,0,114.071632,303.140198,1368.686035,5.835022,309.079132,1370.054443,142.612183,434.898651,1342.840576,-15.021137,438.997131,1340.410400,74.329269,488.200745,1191.397827,78.695358,577.549133,915.019592,58.521400,317.876068,1092.252930,58.321949,266.577759,933.126526,281.392334,390.603485,1123.041382,-150.907120,406.031403,1113.727295
67,0,114.054382,303.127991,1368.675171,5.817802,309.058929,1370.044434,142.589355,434.890320,1342.844604,-15.044058,438.982208,1340.416260,74.316063,488.202026,1191.401245,78.679657,577.573120,915.017456,58.506008,317.873108,1092.260498,58.312325,266.546051,933.159058,281.380096,390.601929,1123.056641,-150.922684,406.041077,1113.723755
68,0,114.034149,303.118622,1368.667847,5.798174,309.041931,1370.035889,142.563797,434.883820,1342.848999,-15.068748,438.970093,1340.419312,74.301834,488.202545,1191.405762,78.671257,577.585938,915.018738,58.491703,317.869781,1092.268555,58.304356,266.514282,933.192017,281.368286,390.601044,1123.073608,-150.938156,406.048004,1113.719727
69,0,114.010628,303.111420,1368.664185,5.775832,309.028595,1370.028198,142.535934,434.878632,1342.854126,-15.094751,438.960663,1340.418701,74.286545,488.202179,1191.410889,78.670609,577.585388,915.022522,58.478291,317.866272,1092.277344,58.297668,266.482910,933.225037,281.356934,390.600769,1123.091431,-150.953461,406.052155,1113.715210
70,0,113.983650,303.106110,1368.663574,5.750689,309.019287,1370.021729,142.506363,434.874298,1342.859619,-15.121412,438.953827,1340.414673,74.270256,488.201202,1191.416016,78.676147,577.573608,915.027710,58.465481,317.862671,1092.286499,58.291882,266.452637,933.257568,281.345673,390.601288,1123.109863,-150.968597,406.053650,1113.710205
71,0,113.953346,303.102417,1368.665039,5.722850,309.014008,1370.015747,142.475571,434.870667,1342.865234,-15.148110,438.949493,1340.407227,74.253288,488.200012,1191.420898,78.684654,577.556396,915.032776,58.452969,317.859192,1092.295654,58.286591,266.424194,933.288696,281.334412,390.602753,1123.127808,-150.983566,406.052979,1113.704712
72,0,113.919922,303.100220,1368.667725,5.692497,309.012604,1370.009766,142.444214,434.867767,1342.870361,-15.174435,438.947906,1340.397339,74.236229,488.199066,1191.425049,78.693184,577.539856,915.036438,58.440620,317.856140,1092.304565,58.281414,266.398132,933.317810,281.323029,390.605316,1123.145386,-150.998276,406.050690,1113.698486
73,0,113.883698,303.099701,1368.670410,5.659772,309.014618,1370.003906,142.412811,434.865753,1342.874634,-15.200182,438.949463,1340.385620,74.219757,488.198822,1191.428223,78.700310,577.527588,915.037903,58.428490,317.853638,1092.312866,58.276005,266.374573,933.344604,281.311523,390.608887,1123.161743,-151.012650,406.047668,1113.691772
74,0,113.845016,303.100861,1368.672974,5.624747,309.019806,1369.997681,142.381836,434.864960,1342.878174,-15.225208,438.954102,1340.372314,74.204323,488.199554,1191.429932,78.705910,577.520691,915.037231,58.416611,317.851929,1092.320068,58.270073,266.352966,933.369019,281.299957,390.613007,1123.177002,-151.026535,406.044800,1113.684937
75,0,113.804314,303.103760,1368.674683,5.587495,309.027924,1369.990723,142.351532,434.865723,1342.880981,-15.249382,438.961792,1340.357910,74.190170,488.201294,1191.430542,78.710281,577.518860,915.034424,58.404934,317.851166,1092.326416,58.263344,266.332764,933.391602,281.288544,390.617096,1123.191284,-151.040009,406.043030,1113.677734
76,0,113.762169,303.108429,1368.675781,5.548241,309.038727,1369.983032,142.322113,434.867981,1342.882812,-15.272892,438.972443,1340.342285,74.177269,488.204010,1191.429932,78.713814,577.521423,915.030090,58.393276,317.851166,1092.331543,58.255657,266.313568,933.412720,281.277466,390.620300,1123.204346,-151.053146,406.043060,1113.671143
77,0,113.719276,303.114807,1368.676880,5.507464,309.052185,1369.975464,142.293579,434.871643,1342.884277,-15.296417,438.986145,1340.326294,74.165588,488.207611,1191.428833,78.716667,577.526855,915.024902,58.381485,317.851746,1092.336304,58.247147,266.294891,933.433289,281.266968,390.621674,1123.217163,-151.065903,406.045685,1113.665771
78,0,113.676392,303.122803,1368.678833,5.465910,309.068146,1369.968262,142.266052,434.876587,1342.885742,-15.320574,439.003174,1340.311035,74.154907,488.212006,1191.427612,78.718689,577.534058,915.019470,58.369396,317.852783,1092.341919,58.238121,266.276276,933.454346,281.257019,390.620575,1123.229980,-151.078186,406.051361,1113.661743
79,0,113.634201,303.132233,1368.682007,5.424500,309.086487,1369.962280,142.239670,434.882568,1342.887695,-15.345155,439.023132,1340.296875,74.144791,488.217102,1191.427002,78.719414,577.541870,915.014221,58.356758,317.854156,1092.348755,58.228844,266.257568,933.476624,281.247589,390.616791,1123.243652,-151.089935,406.060394,1113.659668
80,0,113.593361,303.143005,1368.687256,5.384176,309.107147,1369.957764,142.214645,434.889648,1342.890381,-15.369190,439.045410,1340.282959,74.134834,488.222687,1191.427368,78.718315,577.549377,915.009644,58.343330,317.855896,1092.357422,58.219463,266.238800,933.500427,281.238281,390.610260,1123.258423,-151.101273,406.072510,1113.658813
81,0,113.554535,303.154816,1368.694824,5.345703,309.130219,1369.954712,142.191025,434.897705,1342.893799,-15.391729,439.069214,1340.269165,74.124870,488.228424,1191.428955,78.715233,577.556152,915.005920,58.329056,317.857971,1092.367920,58.210052,266.220093,933.525818,281.229004,390.601196,1123.274292,-151.112244,406.087341,1113.659058
82,0,113.518326,303.167847,1368.704590,5.309533,309.155640,1369.953125,142.168961,434.906830,1342.898071,-15.412423,439.094330,1340.255737,74.115059,488.234161,1191.431519,78.710579,577.561646,915.003113,58.314198,317.860596,1092.380127,58.200573,266.201324,933.552795,281.219788,390.590179,1123.291138,-151.122772,406.104401,1113.659912
