Trajectories
100
,,Sub6:LFHD,,,Sub6:RFHD,,,Sub6:LBHD,,,Sub6:RBHD,,,Sub6:C7,,,Sub6:T10,,,Sub6:CLAV,,,Sub6:STRN,,,Sub6:LSHO,,,Sub6:RSHO,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
31,0,112.749916,311.431366,1288.018677,1.957016,305.604706,1291.313843,135.066101,457.455750,1260.480225,-27.999838,450.185242,1260.201538,57.782124,508.687866,1120.751709,50.914268,554.682129,869.723877,49.831348,367.419434,1052.085571,52.264584,326.953613,905.486938,244.820389,436.812378,1059.818848,-134.207733,429.318726,1064.190552
32,0,112.469566,310.772858,1287.626343,1.672794,304.952850,1290.629883,134.884933,456.908081,1260.825439,-28.184347,449.690277,1260.126343,57.765202,508.668243,1120.777222,50.896725,554.762085,869.700684,49.906853,367.426483,1052.034790,52.353436,327.021240,905.453674,244.859222,436.942444,1059.836304,-134.165787,429.245850,1064.173096
33,0,112.136108,310.114075,1287.254883,1.334831,304.323883,1289.931763,134.686066,456.347961,1261.181641,-28.383854,449.217957,1260.010376,57.747200,508.632965,1120.798950,50.886482,554.842712,869.676147,49.988243,367.428955,1051.974854,52.444443,327.091125,905.410156,244.903854,437.065125,1059.846313,-134.119766,429.170227,1064.151611
34,0,111.743820,309.458740,1286.911987,0.936314,303.723389,1289.221558,134.466293,455.779053,1261.553467,-28.601368,448.772614,1259.847656,57.732887,508.585388,1120.818726,50.884033,554.922668,869.650757,50.077785,367.427795,1051.907104,52.539223,327.162537,905.358093,244.955444,437.182739,1059.848267,-134.068146,429.090637,1064.128174
35,0,111.286728,308.810242,1286.605713,0.470383,303.156311,1288.500244,134.221191,455.204865,1261.946289,-28.842218,448.357880,1259.632080,57.728592,508.531281,1120.838989,50.889687,554.999878,869.624756,50.177654,367.423706,1051.832764,52.639744,327.234283,905.299805,245.015732,437.297638,1059.842773,-134.008957,429.005951,1064.104736
36,0,110.758690,308.171875,1286.345703,-0.069278,302.626282,1287.768799,133.944901,454.629242,1262.365845,-29.113081,447.976593,1259.358643,57.742367,508.477203,1120.863525,50.903522,555.072937,869.598145,50.290016,367.417328,1051.755005,52.748154,327.305389,905.237976,245.086517,437.411652,1059.831299,-133.939621,428.914825,1064.083862
37,0,110.153618,307.547333,1286.140625,-0.687822,302.135712,1287.029541,133.630219,454.055847,1262.816284,-29.420345,447.630402,1259.022583,57.782948,508.429108,1120.897461,50.925602,555.140442,869.571228,50.417023,367.408966,1051.676514,52.866749,327.374969,905.175415,245.169693,437.526367,1059.814819,-133.857269,428.816406,1064.066895
38,0,109.465988,306.940399,1285.997803,-1.388850,301.685486,1286.283447,133.269394,453.488434,1263.301392,-29.769033,447.319458,1258.620117,57.858063,508.390381,1120.945801,50.956131,555.201050,869.545166,50.560898,367.398407,1051.601074,52.998238,327.442261,905.114502,245.267120,437.642761,1059.795044,-133.758881,428.709961,1064.055908
39,0,108.691284,306.354980,1285.922241,-2.174449,301.275635,1285.532227,132.854874,452.930664,1263.822632,-30.162846,447.042603,1258.147095,57.972279,508.360992,1121.013306,50.995361,555.254028,869.521484,50.723934,367.385071,1051.531128,53.145805,327.506470,905.057312,245.380356,437.761475,1059.773071,-133.641693,428.594666,1064.051514
40,0,107.825996,305.794281,1285.917480,-3.045560,300.905823,1284.776123,132.379807,452.385712,1264.381348,-30.604542,446.798492,1257.600586,58.124535,508.336914,1121.101440,51.043301,555.299011,869.502441,50.908440,367.367828,1051.468506,53.312801,327.566986,905.004761,245.510696,437.883148,1059.750854,-133.503159,428.469360,1064.054199
41,0,106.867279,305.260406,1285.984253,-4.002434,300.575745,1284.013794,131.838486,451.855560,1264.977905,-31.095921,446.586121,1256.978027,58.308140,508.310211,1121.208862,51.099476,555.336121,869.489746,51.116642,367.345734,1051.414062,53.502098,327.623413,904.957458,245.658951,438.008148,1059.729004,-133.341232,428.332153,1064.063599
42,0,105.812592,304.753998,1286.120361,-5.044964,300.284790,1283.242065,131.226929,451.340454,1265.612183,-31.637810,446.405365,1256.278809,58.513557,508.271881,1121.330200,51.162907,555.366577,869.484741,51.350498,367.318054,1051.367920,53.715446,327.675537,904.915466,245.825607,438.136841,1059.708984,-133.154633,428.180756,1064.078613
43,0,104.659615,304.273682,1286.321167,-6.172865,300.031891,1282.455322,130.542923,450.838959,1266.283569,-32.230087,446.256165,1255.501709,58.730129,508.213348,1121.455444,51.232517,555.391418,869.487366,51.611294,367.284851,1051.328857,53.953041,327.723053,904.877991,246.010956,438.268951,1059.691650,-132.943054,428.012909,1064.097168
44,0,103.406548,303.816559,1286.578735,-7.385783,299.814819,1281.645630,129.785980,450.348022,1266.991333,-32.871155,446.137726,1254.645996,58.946388,508.126678,1121.570312,51.307789,555.411926,869.496094,51.899101,367.246735,1051.294922,54.213428,327.765869,904.843506,246.215134,438.403870,1059.678467,-132.707367,427.826935,1064.116455
45,0,102.052597,303.377686,1286.883179,-8.683197,299.630615,1280.803467,128.957138,449.863434,1267.734253,-33.557617,446.048676,1253.710327,59.152321,508.008057,1121.660645,51.389236,555.429016,869.508118,52.212200,367.204803,1051.263428,54.493725,327.804352,904.809631,246.437714,438.540253,1059.669067,-132.449692,427.622803,1064.132568
46,0,100.598274,302.950867,1287.222900,-10.063922,299.475952,1279.918945,128.058502,449.379944,1268.510376,-34.284866,445.987274,1252.695190,59.342758,507.860657,1121.717773,51.478264,555.443726,869.519958,52.546837,367.160614,1051.231812,54.789997,327.839996,904.773621,246.677109,438.676758,1059.662964,-132.173111,427.402069,1064.141968
47,0,99.045166,302.529114,1287.584717,-11.525532,299.347412,1278.982788,127.093254,448.892151,1269.316772,-35.047638,445.951996,1251.603149,59.519241,507.694611,1121.742554,51.576710,555.456543,869.528381,52.897453,367.115845,1051.197388,55.097454,327.875397,904.732178,246.930283,438.811707,1059.658569,-131.881653,427.168365,1064.141357
48,0,97.395905,302.106140,1287.954956,-13.064032,299.241028,1277.986816,126.065315,448.394562,1270.150269,-35.839828,445.940674,1250.436768,59.690014,507.524445,1121.744629,51.686314,555.468140,869.531006,53.257423,367.071808,1051.157715,55.410599,327.914398,904.682312,247.192856,438.943451,1059.654053,-131.580032,426.926514,1064.128296
49,0,95.654709,301.676758,1288.319702,-14.673608,299.152344,1276.924927,124.979088,447.882660,1271.006226,-36.654774,445.950439,1249.201416,59.867153,507.365753,1121.740479,51.808338,555.479431,869.526184,53.619980,367.029022,1051.110229,55.723778,327.961243,904.621460,247.459671,439.070038,1059.648560,-131.273102,426.682098,1064.100830
50,0,93.827721,301.237091,1288.667603,-16.346489,299.076599,1275.794189,123.839050,447.352844,1271.879639,-37.486149,445.978149,1247.904175,60.060577,507.230591,1121.747803,51.943375,555.491272,869.514282,53.979084,366.987427,1051.053345,56.032032,328.019226,904.547913,247.725266,439.189819,1059.641479,-130.965622,426.440155,1064.059082
51,0,91.922295,300.784760,1288.988770,-18.073341,299.009796,1274.594360,122.649689,446.803101,1272.765015,-38.328259,446.020874,1246.554565,60.272350,507.124054,1121.781860,52.090984,555.504761,869.496765,54.329880,366.946777,1050.987305,56.331676,328.089355,904.461853,247.984528,439.300964,1059.634644,-130.661911,426.205322,1064.004395
52,0,89.946198,300.318756,1289.276733,-19.844252,298.949463,1273.328369,121.415016,446.232483,1273.656982,-39.175953,446.076416,1245.162964,60.495037,507.042572,1121.846436,52.249508,555.520691,869.476257,54.668655,366.906433,1050.912598,56.620590,328.170105,904.364441,248.232956,439.401917,1059.630493,-130.366104,425.981232,1063.938965
53,0,87.907066,299.838562,1289.526611,-21.649727,298.893982,1272.001221,120.137833,445.641449,1274.550293,-40.024910,446.143585,1243.739624,60.715637,506.973450,1121.934082,52.416279,555.540405,869.455322,54.992683,366.865173,1050.831543,56.898041,328.257904,904.258484,248.466965,439.491302,1059.632935,-130.081940,425.770538,1063.864868
54,0,85.812340,299.344513,1289.736450,-23.481390,298.843048,1270.618774,118.819756,445.030823,1275.440796,-40.872227,446.221497,1242.293945,60.922489,506.901917,1122.031494,52.588291,555.565125,869.436218,55.300049,366.821747,1050.746338,57.164146,328.348877,904.146729,248.683929,439.567627,1059.645264,-129.812546,425.574829,1063.783325
55,0,83.668983,298.837189,1289.906372,-25.332380,298.796967,1269.187988,117.462143,444.401367,1276.324951,-41.716522,446.309113,1240.834473,61.108727,506.818481,1122.129761,52.762875,555.596130,869.420044,55.589279,366.774872,1050.659302,57.419079,328.439117,904.032043,248.882248,439.629456,1059.671387,-129.560150,425.394562,1063.694580
56,0,81.483109,298.317871,1290.036743,-27.197485,298.756744,1267.716064,116.066963,443.753815,1277.200439,-42.557625,446.405396,1239.368408,61.271557,506.721863,1122.226440,52.938061,555.634399,869.407349,55.858849,366.723999,1050.573364,57.662445,328.525909,903.917053,249.061005,439.675171,1059.713501,-129.326004,425.229156,1063.599365
57,0,79.259575,297.788147,1290.128540,-29.072887,298.723816,1266.209717,114.637123,443.088989,1278.065186,-43.396004,446.509430,1237.901855,61.410515,506.615753,1122.322388,53.112312,555.680298,869.397949,56.106869,366.669403,1050.490479,57.893036,328.607697,903.804443,249.219803,439.703094,1059.772705,-129.110596,425.077667,1063.496826
58,0,77.002441,297.249847,1290.182739,-30.955626,298.700134,1264.675171,113.176224,442.408203,1278.917236,-44.232231,446.620605,1236.438721,61.526276,506.505127,1122.418579,53.284149,555.733276,869.391296,56.331181,366.611877,1050.412842,58.108868,328.684387,903.695801,249.358658,439.711853,1059.849731,-128.914291,424.939056,1063.386963
59,0,74.715714,296.705444,1290.198975,-32.843094,298.687592,1263.117188,111.688293,441.713470,1279.753174,-45.066078,446.739502,1234.981689,61.620110,506.393250,1122.514282,53.451847,555.791809,869.387268,56.529705,366.552368,1050.340942,58.307583,328.757263,903.592407,249.477646,439.700531,1059.944092,-128.737793,424.812836,1063.269165
60,0,72.403633,296.157990,1290.177124,-34.732971,298.688263,1261.539673,110.177498,441.007446,1280.569458,-45.895741,446.867218,1233.530518,61.693748,506.280365,1122.606812,53.613426,555.854309,869.385559,56.700821,366.492035,1050.273682,58.486847,328.828583,903.493469,249.576691,439.669159,1060.053589,-128.581940,424.699097,1063.143433
61,0,70.070564,295.610901,1290.115967,-36.623302,298.704224,1259.945801,108.648056,440.292908,1281.360352,-46.718182,447.006012,1232.084961,61.749184,506.163788,1122.692017,53.766689,555.919617,869.385986,56.843559,366.431885,1050.209229,58.644741,328.901398,903.396545,249.655441,439.618011,1060.176270,-128.447754,424.598572,1063.009399
62,0,67.720444,295.068085,1290.014893,-38.512459,298.737305,1258.338623,107.104034,439.572815,1282.121216,-47.530113,447.158447,1230.645508,61.788441,506.039093,1122.764771,53.909466,555.986755,869.388428,56.957787,366.373199,1050.145142,58.780350,328.978821,903.298157,249.713486,439.548035,1060.308350,-128.335876,424.511902,1062.867432
63,0,65.356346,294.533295,1289.874390,-40.398872,298.789398,1256.721436,105.548744,438.850311,1282.847412,-48.328838,447.327545,1229.213623,61.813389,505.901978,1122.821167,54.039951,556.055481,869.392700,57.044273,366.317017,1050.079224,58.894039,329.063293,903.194763,249.750488,439.460236,1060.447021,-128.246201,424.439301,1062.718018
64,0,62.980721,294.010162,1289.696411,-42.280956,298.862671,1255.098755,103.984627,438.129028,1283.536011,-49.112572,447.515656,1227.790405,61.825600,505.749390,1122.858887,54.157223,556.125427,869.398315,57.104588,366.264099,1050.009277,58.987129,329.156830,903.084229,249.766525,439.355957,1060.589844,-128.177765,424.380402,1062.562378
65,0,60.595829,293.502472,1289.484375,-44.156956,298.959381,1253.474731,102.413559,437.413025,1284.185547,-49.880562,447.723724,1226.376587,61.825947,505.580597,1122.879028,54.261688,556.195435,869.404602,57.140663,366.214539,1049.933838,59.061287,329.260193,902.965210,249.761902,439.236969,1060.735229,-128.128708,424.334595,1062.400635
66,0,58.204048,293.013977,1289.243774,-46.024918,299.082184,1251.854492,100.837273,436.706573,1284.796509,-50.632858,447.951843,1224.972412,61.814137,505.398926,1122.886475,54.355061,556.264038,869.411316,57.154587,366.167358,1049.852905,59.118179,329.372314,902.838379,249.737564,439.104858,1060.882202,-128.096817,424.301178,1062.232910
67,0,55.807915,292.548676,1288.981689,-47.882679,299.234009,1250.243530,99.257164,436.014160,1285.370728,-51.370090,448.200409,1223.577881,61.789276,505.210388,1122.888916,54.439781,556.329224,869.418335,57.148521,366.120911,1049.767578,59.159451,329.489807,902.706177,249.695175,438.961090,1061.030762,-128.079666,424.279297,1062.059814
68,0,53.409885,292.110718,1288.705322,-49.728123,299.417511,1248.647583,97.673965,435.340820,1285.911499,-52.093197,448.470306,1222.192749,61.751202,505.020203,1122.893433,54.517990,556.388916,869.425842,57.124489,366.073334,1049.681274,59.186672,329.607391,902.572021,249.637207,438.806274,1061.181396,-128.074997,424.267822,1061.881348
69,0,51.012165,291.704163,1288.423218,-51.559555,299.635376,1247.070923,96.088425,434.691742,1286.422363,-52.802818,448.763031,1220.816895,61.700439,504.831543,1122.903687,54.590641,556.441406,869.433716,57.084167,366.023285,1049.597778,59.201054,329.719727,902.439941,249.566193,438.640289,1061.335449,-128.081085,424.265381,1061.698120
70,0,48.616962,291.333649,1288.142456,-53.375622,299.889771,1245.518555,94.501793,434.072266,1286.907715,-53.498852,449.079987,1219.448608,61.637405,504.647369,1122.922241,54.657345,556.485718,869.441711,57.028748,365.969604,1049.521118,59.203205,329.822144,902.313232,249.484283,438.462555,1061.494019,-128.097046,424.270630,1061.511230
71,0,46.226871,291.004028,1287.869141,-55.174706,300.182800,1243.995239,92.915985,433.487701,1287.370483,-54.180458,449.422516,1218.087280,61.562622,504.471252,1122.950806,54.716919,556.521362,869.449829,56.958828,365.911469,1049.454956,59.193092,329.912262,902.194885,249.392410,438.272430,1061.657471,-128.123154,424.282684,1061.323120
72,0,43.845036,290.720642,1287.608765,-56.954788,300.516418,1242.505371,91.333382,432.944061,1287.812500,-54.846649,449.792297,1216.734619,61.477177,504.305847,1122.990112,54.768196,556.548218,869.458740,56.874443,365.848480,1049.401489,59.170090,329.989746,902.086670,249.290390,438.069702,1061.826050,-128.160767,424.301086,1061.137207
73,0,41.474796,290.488403,1287.365356,-58.713886,300.892914,1241.054321,89.756638,432.447662,1288.233154,-55.496643,450.191162,1215.392578,61.382210,504.151520,1123.039185,54.810753,556.566833,869.468933,56.775093,365.780518,1049.361328,59.133217,330.055847,901.988770,249.176956,437.854614,1061.998901,-128.211914,424.325684,1060.957153
74,0,39.119484,290.311554,1287.142578,-60.450417,301.314667,1239.647095,88.188652,432.005493,1288.631104,-56.129631,450.620850,1214.062988,61.278595,504.004883,1123.093994,54.845329,556.577576,869.480896,56.659969,365.707977,1049.333130,59.081558,330.112122,901.899475,249.050278,437.627533,1062.174683,-128.278717,424.356171,1060.785522
75,0,36.782303,290.194611,1286.944946,-62.163296,301.784302,1238.289673,86.632797,431.624603,1289.002563,-56.744984,451.083221,1212.747314,61.167271,503.860535,1123.150757,54.874001,556.580505,869.495422,56.528465,365.631287,1049.314087,59.014584,330.159851,901.816284,248.908676,437.388824,1062.352295,-128.362549,424.391846,1060.623779
76,0,34.465946,290.143829,1286.777222,-63.851902,302.304504,1236.989014,85.092781,431.312012,1289.343994,-57.342850,451.580322,1211.447754,61.049328,503.713623,1123.206909,54.899807,556.575989,869.513184,56.380642,365.551208,1049.302002,58.932243,330.199829,901.736755,248.751373,437.138336,1062.530762,-128.463501,424.431274,1060.471802
77,0,32.172180,290.167969,1286.644287,-65.516006,302.877258,1235.753052,83.572388,431.074036,1289.651611,-57.923843,452.113892,1210.165039,60.925278,503.562317,1123.260376,54.925972,556.564392,869.534607,56.217575,365.468628,1049.294678,58.834942,330.232910,901.658447,248.578705,436.875458,1062.710693,-128.580627,424.472046,1060.327759
78,0,29.902079,290.276184,1286.550781,-67.155663,303.503265,1234.589600,82.075012,430.915161,1289.924194,-58.488033,452.684235,1208.899048,60.794392,503.407715,1123.308838,54.954979,556.546143,869.559692,56.040993,365.384003,1049.291260,58.723656,330.259705,901.580078,248.392212,436.598938,1062.892700,-128.712509,424.511108,1060.189575
79,0,27.656807,290.475647,1286.501465,-68.770851,304.182098,1233.505249,80.603706,430.838226,1290.161865,-59.034290,453.289795,1207.646362,60.655003,503.252197,1123.349976,54.988102,556.521362,869.588257,55.852623,365.297241,1049.290894,58.600029,330.280823,901.500854,248.194107,436.307129,1063.078369,-128.857605,424.544708,1060.053711
80,0,25.438334,290.770477,1286.501465,-70.361153,304.912445,1232.505005,79.161034,430.844940,1290.366577,-59.560936,453.927551,1206.403076,60.505241,503.098969,1123.381958,55.025299,556.490051,869.618958,55.653728,365.207520,1049.293579,58.466236,330.296875,901.420776,247.986908,435.997955,1063.269653,-129.014648,424.569519,1059.916748
81,0,23.249802,291.161865,1286.555054,-71.925522,305.692688,1231.590942,77.749268,430.936554,1290.539795,-60.066650,454.593353,1205.164429,60.343513,502.951202,1123.404175,55.065361,556.452576,869.650452,55.444870,365.113953,1049.299805,58.324554,330.308655,901.340454,247.772766,435.669800,1063.466675,-129.182510,424.582855,1059.774536
