Trajectories
100
,,Sub2:LFHD,,,Sub2:RFHD,,,Sub2:LBHD,,,Sub2:RBHD,,,Sub2:C7,,,Sub2:T10,,,Sub2:CLAV,,,Sub2:STRN,,,Sub2:LSHO,,,Sub2:RSHO,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
15,0,199.820160,357.543701,1417.786621,89.911301,352.957703,1416.613037,219.298477,506.990540,1385.741089,62.268387,491.541626,1379.734497,150.307922,561.924438,1219.417114,140.024750,616.764465,943.356750,136.621872,434.743195,1124.596313,134.791855,409.570312,969.173462,311.528320,506.543579,1173.192871,-38.113644,505.703674,1173.922119
16,0,199.761978,357.553467,1417.793579,89.861008,352.875183,1416.587402,219.127762,507.016418,1385.761963,62.122749,491.435944,1379.704712,150.207321,561.909180,1219.415283,139.995667,616.763306,943.361084,136.575897,434.743500,1124.585571,134.780716,409.582153,969.159424,311.455750,506.558075,1173.237183,-38.186440,505.670654,1173.876953
17,0,199.720062,357.570007,1417.803711,89.828369,352.784912,1416.561523,218.950851,507.050934,1385.783569,61.972660,491.316803,1379.671387,150.098007,561.899780,1219.408936,139.964676,616.763123,943.366089,136.533646,434.742401,1124.574463,134.772522,409.591766,969.146179,311.386536,506.573792,1173.279785,-38.255451,505.634247,1173.832275
18,0,199.696167,357.594360,1417.817139,89.814705,352.686188,1416.534546,218.767609,507.095459,1385.805786,61.819584,491.183990,1379.634766,149.983322,561.894104,1219.399536,139.932266,616.763733,943.371216,136.494003,434.740143,1124.563110,134.765350,409.599030,969.133789,311.320221,506.590790,1173.318848,-38.321335,505.595398,1173.789185
19,0,199.692108,357.627533,1417.833252,89.821571,352.577911,1416.506470,218.577942,507.151611,1385.829102,61.665043,491.037109,1379.595215,149.866776,561.890076,1219.388550,139.899124,616.764893,943.376404,136.455750,434.737244,1124.551514,134.757233,409.604492,969.122375,311.256195,506.608734,1173.354004,-38.384815,505.555206,1173.748535
20,0,199.710159,357.670837,1417.851318,89.851036,352.458557,1416.477783,218.381302,507.221161,1385.853271,61.509182,490.874878,1379.553711,149.751862,561.885681,1219.378052,139.865997,616.766724,943.382080,136.418121,434.733978,1124.540405,134.746826,409.608795,969.111938,311.194000,506.627258,1173.384766,-38.446285,505.514557,1173.711304
21,0,199.752869,357.725647,1417.870850,89.905899,352.326080,1416.449219,218.176620,507.306335,1385.877930,61.349884,490.694855,1379.510986,149.642090,561.879578,1219.369141,139.833633,616.769409,943.388489,136.380646,434.730896,1124.529785,134.733459,409.612976,969.102112,311.133270,506.645905,1173.411743,-38.505772,505.474030,1173.678223
22,0,199.823380,357.793701,1417.890503,89.989647,352.178009,1416.421265,217.962433,507.409210,1385.901733,61.183125,490.492798,1379.468018,149.540268,561.871033,1219.363525,139.802643,616.772888,943.396057,136.343246,434.728241,1124.519287,134.717178,409.618103,969.092224,311.073883,506.663971,1173.435181,-38.563103,505.434204,1173.649536
23,0,199.925415,357.877136,1417.909790,90.106476,352.011841,1416.395264,217.736816,507.532532,1385.923706,61.004303,490.263763,1379.425049,149.447449,561.860046,1219.361694,139.773560,616.777161,943.404724,136.306168,434.726105,1124.509155,134.698563,409.625000,969.081726,311.015900,506.680481,1173.456543,-38.618053,505.395935,1173.624634
24,0,200.063263,357.978668,1417.927612,90.261246,351.825134,1416.371948,217.497299,507.679230,1385.943604,60.809692,490.002625,1379.382324,149.363205,561.846985,1219.362915,139.746857,616.781860,943.414124,136.269852,434.724426,1124.498779,134.678650,409.633881,969.069580,310.959717,506.694489,1173.476685,-38.670414,505.359833,1173.602905
25,0,200.241379,358.101715,1417.944092,90.459259,351.616028,1416.350586,217.240921,507.852722,1385.961548,60.597401,489.704895,1379.340576,149.286224,561.832520,1219.366577,139.722992,616.786499,943.423889,136.234665,434.722687,1124.488159,134.658478,409.644440,969.055664,310.905548,506.705048,1173.496460,-38.720043,505.326630,1173.582886
26,0,200.464188,358.249756,1417.958984,90.705933,351.383301,1416.331055,216.964478,508.056335,1385.977783,60.367676,489.367126,1379.299072,149.214722,561.817322,1219.371338,139.702103,616.790771,943.433350,136.200668,434.720428,1124.477173,134.638824,409.656158,969.039856,310.853302,506.711792,1173.516357,-38.767143,505.296661,1173.562988
27,0,200.735550,358.426117,1417.972290,91.006416,351.126404,1416.311401,216.665009,508.293335,1385.993896,60.122498,488.986572,1379.257935,149.146698,561.801880,1219.376221,139.684204,616.794434,943.442139,136.167557,434.717163,1124.465576,134.619919,409.668304,969.022522,310.802704,506.714233,1173.536743,-38.812317,505.269958,1173.541504
28,0,201.058426,358.634094,1417.984497,91.365204,350.845184,1416.290649,216.339813,508.566559,1386.011475,59.864559,488.561523,1379.216797,149.080536,561.786621,1219.380371,139.669144,616.796997,943.450500,136.134964,434.713013,1124.453735,134.601364,409.680206,969.004272,310.753174,506.712433,1173.557739,-38.856468,505.246704,1173.517212
29,0,201.434525,358.876343,1417.995361,91.785843,350.539490,1416.267334,215.986572,508.878601,1386.031738,59.596649,488.090607,1379.174683,149.015091,561.771545,1219.383423,139.656830,616.798340,943.458252,136.102310,434.708038,1124.442017,134.582596,409.691437,968.985535,310.704163,506.706787,1173.578979,-38.900562,505.226837,1173.489746
30,0,201.864304,359.155640,1418.004883,92.270592,350.208710,1416.241089,215.603714,509.231201,1386.055298,59.321003,487.572784,1379.131348,148.949753,561.757202,1219.385742,139.646942,616.798401,943.465393,136.068909,434.702637,1124.430054,134.563019,409.701324,968.967163,310.655334,506.697479,1173.600342,-38.945354,505.210236,1173.458740
31,0,202.347122,359.474182,1418.012573,92.820328,349.852661,1416.211182,215.190369,509.625549,1386.082275,59.038464,487.007172,1379.085327,148.884308,561.743591,1219.387939,139.639206,616.797119,943.472229,136.034332,434.696899,1124.418213,134.542343,409.709290,968.949402,310.606140,506.685089,1173.621216,-38.991219,505.196259,1173.424927
32,0,202.881546,359.833832,1418.019043,93.434509,349.471680,1416.177368,214.746552,510.061981,1386.112671,58.748550,486.393555,1379.035889,148.818649,561.730591,1219.390259,139.633209,616.794312,943.478455,135.998322,434.690826,1124.406982,134.520538,409.715088,968.932739,310.556213,506.670166,1173.641357,-39.038105,505.184662,1173.389648
33,0,203.465286,360.235809,1418.025391,94.111488,349.067230,1416.140137,214.272873,510.539581,1386.146729,58.450508,485.732574,1378.982666,148.752625,561.717468,1219.393433,139.628510,616.789856,943.484009,135.960968,434.684296,1124.396484,134.497559,409.718719,968.917603,310.505005,506.653534,1173.660645,-39.085728,505.174683,1173.353760
34,0,204.095322,360.680267,1418.033325,94.848862,348.641235,1416.099854,213.770294,511.056366,1386.184814,58.144402,485.025879,1378.924683,148.686127,561.703491,1219.397339,139.624527,616.783936,943.488708,135.922455,434.677368,1124.387451,134.473236,409.720520,968.904175,310.452271,506.636017,1173.678955,-39.133717,505.166168,1173.318604
35,0,204.768173,361.166626,1418.045288,95.643822,348.196136,1416.058594,213.239838,511.609192,1386.226685,57.831604,484.275635,1378.862427,148.618851,561.688110,1219.401733,139.620544,616.776428,943.492615,135.883270,434.669922,1124.380615,134.447556,409.720520,968.893188,310.398010,506.618439,1173.696899,-39.181778,505.158661,1173.285645
36,0,205.480820,361.692902,1418.063354,96.493073,347.735168,1416.017822,212.682419,512.193787,1386.271973,57.514336,483.484680,1378.795776,148.550552,561.671021,1219.406372,139.615982,616.767517,943.495911,135.844131,434.661926,1124.376343,134.420929,409.718384,968.884888,310.342712,506.601440,1173.714355,-39.229633,505.151398,1173.255615
37,0,206.230789,362.256104,1418.089966,97.393112,347.261993,1415.979858,212.099106,512.805725,1386.318970,57.194893,482.656097,1378.724365,148.481094,561.651917,1219.411011,139.610550,616.757690,943.499146,135.805969,434.653107,1124.374390,134.394119,409.713745,968.879700,310.287048,506.585663,1173.732178,-39.276932,505.143463,1173.229248
38,0,207.014160,362.853760,1418.125732,98.340546,346.781494,1415.945312,211.491486,513.440186,1386.366333,56.875294,481.793457,1378.647827,148.410370,561.630798,1219.415649,139.604218,616.747314,943.502625,135.769867,434.643036,1124.375000,134.368057,409.706512,968.877319,310.232147,506.571655,1173.749756,-39.323124,505.133575,1173.206421
39,0,207.824219,363.485992,1418.168457,99.332237,346.299347,1415.913330,210.862015,514.093201,1386.412720,56.557590,480.900726,1378.566284,148.338364,561.607666,1219.420044,139.597260,616.736694,943.506897,135.736923,434.631165,1124.376953,134.343643,409.697113,968.876831,310.178802,506.559723,1173.767456,-39.367737,505.120148,1173.187012
40,0,208.652786,364.154083,1418.213989,100.364967,345.822021,1415.882446,210.213379,514.761230,1386.457031,56.244301,479.982361,1378.479858,148.265381,561.582642,1219.424316,139.590027,616.726013,943.512329,135.708054,434.617218,1124.380127,134.321747,409.686157,968.877075,310.127869,506.550323,1173.784546,-39.410484,505.101868,1173.170044
41,0,209.492859,364.858063,1418.259155,101.434952,345.354248,1415.851440,209.547546,515.440674,1386.497803,55.938362,479.042419,1378.389038,148.191818,561.555908,1219.428589,139.582642,616.715393,943.518921,135.683792,434.601257,1124.383179,134.303482,409.674042,968.876892,310.079590,506.543701,1173.800781,-39.451340,505.077362,1173.154541
42,0,210.340469,365.595215,1418.302734,102.537354,344.897858,1415.821167,208.865204,516.127991,1386.533936,55.642750,478.084381,1378.294067,148.118256,561.528076,1219.432495,139.574875,616.704956,943.526855,135.664307,434.583679,1124.385986,134.289734,409.661102,968.875549,310.033966,506.540283,1173.816040,-39.490391,505.046021,1173.139893
43,0,211.195328,366.359955,1418.346924,103.666489,344.451019,1415.794800,208.165863,516.819397,1386.564575,55.359875,477.111328,1378.195312,148.045166,561.499695,1219.436035,139.566071,616.694824,943.535828,135.649384,434.564911,1124.387573,134.280899,409.647736,968.872620,309.990692,506.540710,1173.830078,-39.527706,505.007385,1173.125122
44,0,212.059708,367.144989,1418.394409,104.817169,344.010834,1415.775513,207.448364,517.511536,1386.589355,55.091232,476.125977,1378.092773,147.972946,561.471008,1219.439209,139.555573,616.685181,943.545715,135.638458,434.545532,1124.387573,134.276627,409.634338,968.867676,309.949371,506.545471,1173.842407,-39.563259,504.961487,1173.109863
45,0,212.935486,367.944580,1418.447510,105.985771,343.575775,1415.765381,206.711105,518.202026,1386.608032,54.837536,475.130463,1377.987305,147.901733,561.442017,1219.441406,139.542953,616.675964,943.556274,135.630814,434.525879,1124.385742,134.275986,409.621338,968.860596,309.909576,506.554962,1173.853394,-39.596897,504.908569,1173.093750
46,0,213.823120,368.755310,1418.505737,107.170471,343.146332,1415.764771,205.952637,518.889038,1386.619751,54.599197,474.126312,1377.880615,147.831635,561.412903,1219.442871,139.528061,616.667358,943.567078,135.625793,434.506317,1124.381592,134.277939,409.608643,968.851501,309.871277,506.569336,1173.862793,-39.628445,504.849121,1173.076904
47,0,214.721939,369.576080,1418.567871,108.370804,342.724457,1415.773438,205.172653,519.571777,1386.624878,54.376598,473.115021,1377.774658,147.762726,561.383911,1219.443237,139.511002,616.658997,943.577942,135.622940,434.487335,1124.375610,134.281570,409.596069,968.840515,309.834503,506.588409,1173.870850,-39.657871,504.783875,1173.059204
48,0,215.630875,370.407135,1418.631714,109.586967,342.312500,1415.789795,204.372971,520.249878,1386.624146,54.170147,472.097870,1377.672119,147.694901,561.355042,1219.442993,139.491989,616.650574,943.588257,135.621994,434.469086,1124.368286,134.286438,409.583405,968.828552,309.799469,506.611694,1173.877319,-39.685261,504.713409,1173.041870
49,0,216.548431,371.249756,1418.695068,110.819618,341.912720,1415.813232,203.558548,520.923462,1386.619019,53.980423,471.076111,1377.574707,147.627716,561.326782,1219.442383,139.471268,616.642090,943.597778,135.623138,434.451477,1124.360840,134.292480,409.570526,968.816101,309.766235,506.638702,1173.882690,-39.710751,504.638550,1173.025269
50,0,217.472305,372.105896,1418.756226,112.069633,341.526642,1415.841553,202.736679,521.592834,1386.610840,53.808205,470.050690,1377.484619,147.560440,561.299622,1219.441772,139.449036,616.633484,943.606750,135.626816,434.434448,1124.353760,134.300018,409.557129,968.804077,309.734772,506.669037,1173.887451,-39.734512,504.559692,1173.010254
51,0,218.399429,372.977386,1418.813599,113.337578,341.154205,1415.874268,201.914871,522.258972,1386.601074,53.654396,469.022614,1377.403320,147.492477,561.274414,1219.442383,139.425583,616.624512,943.615234,135.633453,434.417755,1124.348511,134.309387,409.542938,968.793762,309.704803,506.702545,1173.892334,-39.756737,504.477386,1172.997559
52,0,219.327042,373.865356,1418.865845,114.623436,340.795502,1415.910645,201.098709,522.922058,1386.590088,53.519787,467.992737,1377.331055,147.423508,561.251526,1219.444336,139.401184,616.615479,943.624023,135.643417,434.401215,1124.346191,134.320816,409.527496,968.786133,309.676056,506.739258,1173.898071,-39.777527,504.391968,1172.988037
53,0,220.253983,374.769836,1418.913818,115.927322,340.452209,1415.950562,200.291214,523.582092,1386.577637,53.404766,466.961121,1377.266724,147.353592,561.231079,1219.448730,139.376175,616.606323,943.632996,135.656845,434.384705,1124.346802,134.334259,409.510590,968.781494,309.647858,506.779602,1173.905396,-39.796909,504.303619,1172.981567
54,0,221.180954,375.689941,1418.959473,117.249748,340.126770,1415.994019,199.493546,524.239258,1386.562500,53.309044,465.926788,1377.209473,147.283112,561.212463,1219.455078,139.350800,616.597229,943.642517,135.673538,434.367981,1124.350708,134.349426,409.491943,968.779358,309.619751,506.823792,1173.913818,-39.814869,504.212433,1172.977905
55,0,222.109589,376.625641,1419.004639,118.591560,339.820282,1416.041748,198.705460,524.894226,1386.542969,53.231758,464.888031,1377.156738,147.212265,561.194580,1219.463013,139.325043,616.588562,943.652039,135.692978,434.350647,1124.356934,134.365753,409.471680,968.778748,309.591309,506.872223,1173.923462,-39.831429,504.118378,1172.976196
56,0,223.041641,377.578186,1419.050781,119.954163,339.532410,1416.094238,197.925217,525.548828,1386.517456,53.171898,463.842041,1377.106934,147.141068,561.176514,1219.470459,139.298492,616.580261,943.661194,135.714584,434.332092,1124.364746,134.382675,409.449921,968.778198,309.562286,506.924805,1173.933350,-39.846706,504.021698,1172.975952
57,0,223.978989,378.551025,1419.098999,121.339783,339.262177,1416.152344,197.148026,526.204895,1386.483154,53.128647,462.785187,1377.057739,147.069122,561.157104,1219.476562,139.270508,616.572021,943.669922,135.737717,434.311798,1124.372925,134.399490,409.427063,968.776672,309.532745,506.981262,1173.942383,-39.860935,503.922760,1172.976196
58,0,224.923904,379.548981,1419.149658,122.751610,339.009308,1416.217285,196.364700,526.863647,1386.437500,53.101414,461.713074,1377.007080,146.995926,561.135376,1219.479980,139.240463,616.563904,943.677856,135.761536,434.289398,1124.380615,134.415344,409.403412,968.773438,309.502625,507.040497,1173.949463,-39.874481,503.821899,1172.976196
59,0,225.878937,380.578003,1419.203491,124.193733,338.774231,1416.289307,195.561279,527.524780,1386.376831,53.089638,460.620789,1376.952759,146.920959,561.110107,1219.479858,139.207825,616.555542,943.685303,135.784851,434.264648,1124.386108,134.429581,409.378937,968.768066,309.471802,507.101227,1173.954224,-39.888023,503.719269,1172.975464
60,0,226.846527,381.644684,1419.261230,125.670982,338.557861,1416.368530,194.720352,528.186340,1386.297241,53.092728,459.503540,1376.893433,146.843796,561.080566,1219.476074,139.172440,616.546814,943.692627,135.806335,434.237793,1124.389038,134.441345,409.353424,968.760498,309.439911,507.161804,1173.956055,-39.902512,503.615326,1172.973267
61,0,227.829086,382.755432,1419.322754,127.188835,338.361481,1416.454468,193.824585,528.845398,1386.195068,53.110428,458.357025,1376.829102,146.763931,561.046631,1219.469727,139.134323,616.537537,943.700195,135.824738,434.208832,1124.389282,134.449890,409.326599,968.751038,309.406281,507.220337,1173.955322,-39.918980,503.510406,1172.969482
62,0,228.828369,383.916260,1419.387451,128.753448,338.186798,1416.546997,192.862625,529.500854,1386.068970,53.143276,457.177460,1376.761597,146.680923,561.008423,1219.461792,139.093842,616.527161,943.708435,135.839096,434.177612,1124.387573,134.454620,409.298615,968.740356,309.370300,507.274811,1173.953003,-39.938065,503.404724,1172.963867
63,0,229.845551,385.132568,1419.454834,130.371292,338.036011,1416.646118,191.833588,530.156494,1385.920166,53.192627,455.960785,1376.692749,146.594315,560.965698,1219.453613,139.051758,616.515198,943.717468,135.849014,434.143494,1124.384766,134.455444,409.270172,968.729187,309.331390,507.323395,1173.950562,-39.959785,503.298340,1172.956665
64,0,230.881180,386.408966,1419.523193,132.048386,337.911011,1416.752075,190.743439,530.819641,1385.752563,53.260048,454.702972,1376.625000,146.504318,560.918396,1219.445435,139.008942,616.501282,943.727356,135.855026,434.105469,1124.382080,134.452698,409.242004,968.718201,309.289398,507.364227,1173.949219,-39.983475,503.190979,1172.948364
65,0,231.935410,387.749023,1419.592041,133.789886,337.813812,1416.865479,189.600525,531.497620,1385.570190,53.346836,453.399994,1376.560303,146.411575,560.865479,1219.438232,138.966614,616.484985,943.738159,135.858475,434.062195,1124.380005,134.447403,409.214752,968.707764,309.244995,507.395813,1173.951416,-40.007996,503.082031,1172.939697
66,0,233.007660,389.155609,1419.660156,135.599548,337.746704,1416.985840,188.414398,532.195251,1385.377563,53.454098,452.048859,1376.500610,146.316849,560.805786,1219.432251,138.926315,616.466492,943.750061,135.861618,434.012054,1124.379028,134.440887,409.188782,968.697937,309.199097,507.416718,1173.958496,-40.032024,502.971100,1172.930420
67,0,234.096542,390.630280,1419.727783,137.479156,337.712219,1417.112793,187.192535,532.912720,1385.178223,53.583553,450.648865,1376.446777,146.220184,560.738037,1219.427246,138.889496,616.445557,943.763855,135.866928,433.953552,1124.379395,134.434586,409.163940,968.689087,309.152618,507.426025,1173.972290,-40.054504,502.857697,1172.921021
68,0,235.199509,392.172272,1419.795044,139.427689,337.713043,1417.244995,185.937759,533.644165,1384.974976,53.738110,449.202240,1376.398438,146.120636,560.660645,1219.422729,138.857117,616.422180,943.779968,135.876434,433.885559,1124.380615,134.429688,409.139679,968.680908,309.106049,507.423218,1173.993042,-40.075115,502.741333,1172.911377
69,0,236.312897,393.777954,1419.862427,141.441269,337.751831,1417.379883,184.651184,534.381104,1384.769775,53.921646,447.713837,1376.354370,146.016403,560.573425,1219.418457,138.829224,616.396118,943.798950,135.891373,433.807404,1124.380859,134.426880,409.115021,968.673401,309.058868,507.408752,1174.020386,-40.094398,502.621399,1172.901367
70,0,237.432343,395.441010,1419.930054,143.513367,337.831055,1417.513550,183.335648,535.115417,1384.565430,54.138916,446.191284,1376.311523,145.904907,560.476562,1219.413696,138.804764,616.367249,943.820801,135.912292,433.718597,1124.378540,134.425797,409.088806,968.666016,309.009491,507.384308,1174.053589,-40.113441,502.496704,1172.890747
71,0,238.553116,397.153229,1419.998047,145.635422,337.952057,1417.642578,181.996414,535.840149,1384.364990,54.395496,444.644836,1376.267822,145.782974,560.371216,1219.408081,138.781921,616.335144,943.845337,135.938995,433.619110,1124.371582,134.425369,409.060516,968.658142,308.955505,507.353119,1174.090088,-40.133518,502.365814,1172.879883
72,0,239.670502,398.905579,1420.065063,147.797394,338.114471,1417.763794,180.640396,536.549194,1384.171143,54.697014,443.085602,1376.221069,145.647186,560.258667,1219.401245,138.758545,616.299744,943.872131,135.970901,433.509033,1124.357666,134.424316,409.029938,968.649048,308.894104,507.319519,1174.128174,-40.155670,502.227081,1172.869629
73,0,240.779999,400.688934,1420.129150,149.988144,338.315460,1417.875732,179.274963,537.237793,1383.986694,55.047852,441.524109,1376.171265,145.494919,560.139771,1219.392822,138.732742,616.260986,943.901062,136.007339,433.388550,1124.336060,134.421738,408.996887,968.638794,308.822601,507.288269,1174.165527,-40.180462,502.078827,1172.860718
74,0,241.878021,402.494659,1420.188965,152.196732,338.550781,1417.979126,177.906891,537.901733,1383.813721,55.450287,439.969086,1376.119629,145.326920,560.016785,1219.384033,138.703140,616.218872,943.931396,136.047989,433.258057,1124.305786,134.417252,408.960571,968.627869,308.739197,507.264252,1174.199341,-40.207771,501.919983,1172.854126
75,0,242.961990,404.314911,1420.242676,154.413574,338.817352,1418.074585,176.541946,538.538147,1383.653564,55.903290,438.426849,1376.068848,145.148392,559.893250,1219.377930,138.669006,616.173584,943.962524,136.092819,433.117676,1124.267212,134.411057,408.919769,968.617676,308.643219,507.251129,1174.228516,-40.236782,501.750000,1172.850464
76,0,244.030289,406.142395,1420.290161,156.630875,339.114380,1418.163818,175.185089,539.145142,1383.505615,56.401760,436.900635,1376.023804,144.966583,559.773438,1219.376953,138.630310,616.125793,943.993530,136.142120,432.967957,1124.220825,134.403641,408.873199,968.610168,308.536255,507.250244,1174.252319,-40.266125,501.568970,1172.849976
77,0,245.081604,407.970459,1420.332642,158.841721,339.441711,1418.248535,173.840897,539.721802,1383.369385,56.938393,435.392334,1375.988647,144.786743,559.660278,1219.382568,138.587463,616.076782,944.023804,136.196457,432.809540,1124.167603,134.395782,408.820099,968.607422,308.422394,507.260071,1174.271973,-40.294113,501.378235,1172.852905
78,0,246.114288,409.792969,1420.372803,161.039185,339.798553,1418.331421,172.513962,540.267517,1383.244141,57.506653,433.904205,1375.965332,144.610870,559.554688,1219.394287,138.540771,616.027405,944.052429,136.256561,432.643616,1124.109009,134.388062,408.760498,968.611206,308.306854,507.277252,1174.289917,-40.319042,501.179443,1172.859009
79,0,247.125443,411.603943,1420.413330,163.216003,340.183044,1418.415161,171.209366,540.782349,1383.129028,58.102409,432.439972,1375.953857,144.438751,559.456604,1219.410889,138.490402,615.978577,944.079163,136.323120,432.471863,1124.047974,134.380890,408.695312,968.622559,308.194305,507.298828,1174.308838,-40.339424,500.974670,1172.868042
80,0,248.110535,413.397583,1420.456421,165.364899,340.593201,1418.502075,169.932861,541.266052,1383.023193,58.723778,431.004822,1375.952515,144.269440,559.364868,1219.430420,138.436310,615.930786,944.103577,136.396606,432.296509,1123.987305,134.374573,408.626099,968.641418,308.087341,507.323395,1174.330322,-40.354179,500.765808,1172.879395
81,0,249.063736,415.168396,1420.502808,167.479080,341.026581,1418.592651,168.690491,541.718811,1382.925659,59.369598,429.604645,1375.958374,144.101990,559.278320,1219.451294,138.378418,615.884399,944.126099,136.477005,432.120117,1123.929932,134.369308,408.555328,968.666748,307.987091,507.350555,1174.354980,-40.362686,500.554260,1172.892578
82,0,249.979736,416.911621,1420.552490,169.552795,341.480621,1418.687134,167.488022,542.141541,1382.834717,60.037582,428.244690,1375.969360,143.936218,559.195557,1219.472656,138.316635,615.839355,944.147095,136.564026,431.945160,1123.878052,134.365540,408.485504,968.696777,307.893921,507.380615,1174.382568,-40.364883,500.341003,1172.907104
