Trajectories
100
,,Sub5:LFHD,,,Sub5:RFHD,,,Sub5:LBHD,,,Sub5:RBHD,,,Sub5:C7,,,Sub5:T10,,,Sub5:CLAV,,,Sub5:STRN,,,Sub5:LSHO,,,Sub5:RSHO,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0,112.607719,302.154022,1369.306396,4.182552,306.563690,1370.935669,139.021683,434.979431,1343.692261,-18.522051,436.413086,1340.976562,69.739799,489.424622,1190.468384,73.542038,575.861450,915.519043,56.842312,315.491241,1095.515991,57.604874,262.063446,935.703186,278.134369,396.452484,1123.715576,-153.996643,403.373932,1117.801025
11,0,112.604301,302.127899,1369.287354,4.188200,306.532166,1370.923340,139.020432,434.952759,1343.691528,-18.524887,436.381805,1340.974365,69.748177,489.408539,1190.475342,73.555222,575.859314,915.522339,56.844749,315.513855,1095.473267,57.608822,262.108978,935.655823,278.139771,396.420197,1123.717896,-153.987442,403.386383,1117.779907
12,0,112.593941,302.095612,1369.266846,4.186574,306.498901,1370.906494,139.018326,434.920563,1343.698486,-18.528685,436.351837,1340.975586,69.757874,489.396515,1190.482666,73.569016,575.858398,915.524597,56.847034,315.538391,1095.434937,57.610188,262.154877,935.612305,278.145325,396.390289,1123.720825,-153.978088,403.403046,1117.760254
13,0,112.578026,302.058075,1369.245728,4.178396,306.464355,1370.885742,139.016006,434.883545,1343.712524,-18.532707,436.323364,1340.980469,69.768936,489.388824,1190.489624,73.583473,575.859253,915.526062,56.849045,315.565125,1095.400757,57.609547,262.201385,935.572510,278.151245,396.363800,1123.723999,-153.968918,403.424469,1117.742676
14,0,112.558037,302.016144,1369.224854,4.164529,306.429016,1370.861938,139.014038,434.842499,1343.732666,-18.536379,436.296967,1340.988403,69.781494,489.385620,1190.496582,73.598892,575.861938,915.526672,56.850597,315.594025,1095.370972,57.607239,262.248444,935.536255,278.157959,396.341492,1123.725952,-153.960190,403.451416,1117.727051
15,0,112.535370,301.970764,1369.204712,4.146024,306.393616,1370.835693,139.012955,434.798279,1343.757446,-18.539251,436.272797,1340.998413,69.795807,489.386841,1190.503052,73.615570,575.866211,915.526428,56.851551,315.625061,1095.345337,57.603394,262.296021,935.503296,278.165527,396.323914,1123.726440,-153.952087,403.484680,1117.713867
16,0,112.511215,301.922943,1369.185425,4.124115,306.358795,1370.807861,139.013107,434.751831,1343.785034,-18.540974,436.251129,1341.009888,69.811996,489.392151,1190.508667,73.633736,575.871826,915.525208,56.851845,315.658051,1095.322998,57.598026,262.344116,935.473389,278.173950,396.311188,1123.725098,-153.944794,403.524780,1117.703491
17,0,112.486359,301.874023,1369.167114,4.100077,306.325104,1370.779419,139.014771,434.704224,1343.813843,-18.541323,436.232208,1341.021606,69.829910,489.401215,1190.513672,73.653389,575.878357,915.522766,56.851479,315.692596,1095.302856,57.591164,262.392853,935.445984,278.183197,396.303162,1123.721191,-153.938232,403.571869,1117.695801
18,0,112.461288,301.825195,1369.148804,4.075038,306.293365,1370.750854,139.018082,434.656311,1343.842651,-18.540174,436.216370,1341.033447,69.849144,489.413422,1190.517578,73.674370,575.885376,915.519104,56.850586,315.728058,1095.283936,57.582981,262.441833,935.420654,278.192841,396.299438,1123.715210,-153.932343,403.625732,1117.691040
19,0,112.436356,301.777832,1369.130615,4.049927,306.264191,1370.723267,139.023193,434.609192,1343.869751,-18.537367,436.204193,1341.045532,69.869087,489.427887,1190.520264,73.696274,575.892395,915.514587,56.849426,315.763611,1095.266479,57.573772,262.490784,935.397217,278.202728,396.299469,1123.706665,-153.926697,403.685486,1117.688477
20,0,112.411934,301.733093,1369.112061,4.025524,306.238373,1370.697144,139.030106,434.563873,1343.894775,-18.532579,436.195923,1341.057251,69.889175,489.443665,1190.522095,73.718445,575.898987,915.509094,56.848328,315.798401,1095.249756,57.563873,262.539246,935.375488,278.212769,396.302460,1123.696289,-153.920807,403.749878,1117.687378
21,0,112.388496,301.692169,1369.093262,4.002494,306.216766,1370.672974,139.038574,434.521362,1343.916748,-18.525457,436.191589,1341.068359,69.908974,489.459595,1190.522705,73.740143,575.905151,915.503052,56.847473,315.832031,1095.233765,57.553604,262.586853,935.354980,278.222870,396.307373,1123.684326,-153.914261,403.817413,1117.686523
22,0,112.366631,301.656036,1369.075195,3.981341,306.200012,1370.650757,139.048340,434.482635,1343.935425,-18.515949,436.191101,1341.078125,69.928268,489.474731,1190.522461,73.760498,575.910278,915.496521,56.846809,315.864349,1095.217773,57.543079,262.633636,935.334900,278.232788,396.313354,1123.670776,-153.906891,403.886414,1117.684937
23,0,112.346848,301.625397,1369.057739,3.962363,306.188507,1370.631104,139.058945,434.448547,1343.950562,-18.504459,436.194183,1341.085938,69.946854,489.488434,1190.521729,73.778557,575.914307,915.489929,56.846027,315.895630,1095.201538,57.532177,262.679565,935.314392,278.242249,396.319427,1123.656128,-153.898911,403.955322,1117.682129
24,0,112.329536,301.600647,1369.041992,3.945676,306.182251,1370.613647,139.069962,434.419800,1343.962158,-18.491566,436.200256,1341.091431,69.964577,489.500214,1190.520874,73.793533,575.917358,915.483765,56.844612,315.925873,1095.183838,57.520535,262.725006,935.292786,278.250916,396.324829,1123.640991,-153.890656,404.022766,1117.677856
25,0,112.314674,301.581726,1369.028198,3.931240,306.180939,1370.599121,139.080795,434.396881,1343.970581,-18.477819,436.208740,1341.094727,69.981239,489.510223,1190.520508,73.805000,575.919800,915.478394,56.841930,315.955231,1095.165283,57.507744,262.770294,935.269592,278.258240,396.328827,1123.625732,-153.882507,404.087708,1117.672363
26,0,112.302048,301.568665,1369.016602,3.918881,306.183838,1370.587524,139.090881,434.379791,1343.975952,-18.463814,436.219025,1341.096680,69.996597,489.518616,1190.520874,73.813011,575.922119,915.474548,56.837475,315.983765,1095.145264,57.493439,262.815948,935.244324,278.263733,396.330872,1123.610962,-153.874847,404.149323,1117.665649
27,0,112.291420,301.560883,1369.007324,3.908333,306.190186,1370.578247,139.099869,434.368164,1343.978516,-18.450294,436.230286,1341.097290,70.010277,489.525391,1190.521973,73.818047,575.925110,915.472107,56.830929,316.011749,1095.123291,57.477444,262.862427,935.216370,278.267029,396.330261,1123.597168,-153.868073,404.207031,1117.657959
28,0,112.282478,301.557587,1369.000488,3.899302,306.199158,1370.571777,139.107422,434.361420,1343.979004,-18.438055,436.241760,1341.097046,70.021988,489.530640,1190.523560,73.820847,575.929260,915.471069,56.822269,316.039459,1095.099976,57.459858,262.909882,935.185547,278.267914,396.326874,1123.584106,-153.862610,404.260498,1117.649658
29,0,112.274879,301.557831,1368.995605,3.891479,306.209900,1370.567383,139.113373,434.358795,1343.977295,-18.427858,436.253082,1341.096069,70.031532,489.534485,1190.525513,73.822380,575.934875,915.471069,56.811749,316.067047,1095.074829,57.441063,262.958252,935.151917,278.266449,396.320587,1123.572510,-153.858749,404.309448,1117.640869
30,0,112.268166,301.560394,1368.992554,3.884495,306.221558,1370.564209,139.117477,434.359253,1343.973755,-18.420395,436.264008,1341.094116,70.038918,489.537048,1190.527832,73.823532,575.941895,915.471680,56.799911,316.094147,1095.048462,57.421619,263.007172,935.116211,278.262878,396.311646,1123.561523,-153.856537,404.353638,1117.631104
31,0,112.261841,301.564209,1368.990601,3.877915,306.233246,1370.561890,139.119675,434.361481,1343.968262,-18.416241,436.274414,1341.090698,70.044350,489.538422,1190.530029,73.824989,575.950378,915.472290,56.787373,316.120392,1095.020996,57.402142,263.056030,935.079163,278.257629,396.300507,1123.551147,-153.855835,404.392944,1117.620239
32,0,112.255409,301.568451,1368.988892,3.871291,306.244293,1370.559204,139.119843,434.364380,1343.961182,-18.415792,436.284241,1341.085205,70.048126,489.538666,1190.532471,73.827019,575.960144,915.472534,56.774693,316.145050,1094.993408,57.383114,263.104675,935.041199,278.251343,396.287567,1123.541138,-153.856461,404.427277,1117.607910
33,0,112.248444,301.572357,1368.986328,3.864234,306.253845,1370.555908,139.117966,434.366913,1343.952759,-18.419226,436.293152,1341.077393,70.050560,489.537842,1190.534790,73.829597,575.970886,915.472107,56.762291,316.167786,1094.965698,57.364864,263.152893,935.002502,278.244598,396.273071,1123.531494,-153.858215,404.456512,1117.594482
34,0,112.240593,301.575348,1368.982910,3.856431,306.261322,1370.550659,139.113968,434.368408,1343.943237,-18.426485,436.300781,1341.067993,70.051941,489.536011,1190.537354,73.832397,575.982422,915.470886,56.750473,316.188324,1094.938354,57.347599,263.200623,934.963196,278.237518,396.257507,1123.521973,-153.860870,404.480804,1117.579956
35,0,112.231583,301.576843,1368.977051,3.847614,306.266113,1370.542969,139.107803,434.368317,1343.932739,-18.437107,436.306396,1341.057129,70.052422,489.533325,1190.539917,73.835052,575.994080,915.468750,56.739361,316.206696,1094.911499,57.331299,263.247803,934.923157,278.230316,396.241333,1123.512451,-153.864136,404.500458,1117.564453
36,0,112.221184,301.576294,1368.968994,3.837524,306.267639,1370.532227,139.099792,434.366180,1343.921997,-18.450148,436.309357,1341.045166,70.052124,489.529968,1190.542480,73.837257,576.005371,915.465637,56.728916,316.222717,1094.884521,57.315754,263.294495,934.882202,278.222900,396.225128,1123.502930,-153.867798,404.516144,1117.548340
37,0,112.209106,301.572906,1368.957764,3.825874,306.265747,1370.517822,139.090378,434.361420,1343.911499,-18.464357,436.309326,1341.031738,70.051079,489.525879,1190.544434,73.838829,576.015747,915.461609,56.718998,316.236511,1094.857178,57.300648,263.340820,934.840088,278.215210,396.209259,1123.493042,-153.871674,404.528717,1117.531982
38,0,112.194969,301.565979,1368.943237,3.812302,306.260040,1370.499634,139.080109,434.353394,1343.901733,-18.478462,436.306366,1341.017090,70.049294,489.521179,1190.545654,73.839638,576.024780,915.456482,56.709457,316.248108,1094.828979,57.285706,263.386536,934.796814,278.207031,396.194183,1123.482666,-153.875702,404.539154,1117.515625
39,0,112.178337,301.554291,1368.925293,3.796333,306.250580,1370.477051,139.069550,434.341064,1343.893433,-18.491413,436.300903,1341.001709,70.046684,489.515930,1190.546021,73.839569,576.032104,915.450378,56.700199,316.257751,1094.799683,57.270615,263.431091,934.752930,278.198242,396.180176,1123.471558,-153.880081,404.548492,1117.499634
40,0,112.158752,301.536743,1368.904419,3.777421,306.237305,1370.450195,139.059128,434.323578,1343.886841,-18.502584,436.293488,1340.985962,70.043121,489.510345,1190.545532,73.838554,576.038086,915.443726,56.691113,316.265564,1094.769409,57.255028,263.473816,934.709290,278.188660,396.167511,1123.459839,-153.884918,404.557251,1117.484253
41,0,112.135750,301.511963,1368.880615,3.755159,306.220245,1370.418701,139.049103,434.299774,1343.882935,-18.511774,436.284454,1340.970581,70.038506,489.504700,1190.544556,73.836586,576.043274,915.436707,56.682079,316.271881,1094.738525,57.238617,263.513794,934.666870,278.178284,396.156494,1123.447144,-153.890182,404.565918,1117.469849
42,0,112.109161,301.479187,1368.854370,3.729509,306.199280,1370.382812,139.039520,434.268890,1343.881592,-18.518927,436.273956,1340.956055,70.032944,489.498962,1190.543579,73.833687,576.048096,915.429749,56.672962,316.277008,1094.707520,57.221252,263.550323,934.626221,278.167328,396.147308,1123.433838,-153.895645,404.574707,1117.456543
43,0,112.079147,301.437988,1368.826050,3.700809,306.174347,1370.342651,139.030380,434.230347,1343.883545,-18.523827,436.261871,1340.943604,70.026848,489.493286,1190.542358,73.829842,576.052795,915.423340,56.663746,316.281250,1094.677246,57.203037,263.582703,934.587891,278.156281,396.140076,1123.419678,-153.900940,404.583557,1117.444580
44,0,112.046455,301.388428,1368.795532,3.669680,306.145264,1370.298950,139.021729,434.184265,1343.888550,-18.526188,436.247559,1340.933716,70.020798,489.487549,1190.541260,73.825150,576.057373,915.417603,56.654549,316.284973,1094.648193,57.184219,263.611145,934.551880,278.145752,396.134888,1123.404907,-153.905640,404.592529,1117.433838
45,0,112.012222,301.331207,1368.763550,3.637058,306.111969,1370.252930,139.013550,434.131226,1343.896606,-18.525959,436.230316,1340.927246,70.015434,489.481873,1190.540527,73.819962,576.061768,915.412598,56.645660,316.288391,1094.621338,57.165054,263.636230,934.518188,278.136322,396.131592,1123.389893,-153.909424,404.601837,1117.423950
46,0,111.977867,301.267792,1368.730469,3.604260,306.074402,1370.205444,139.005936,434.072540,1343.908325,-18.523544,436.209290,1340.924561,70.011299,489.476227,1190.539917,73.814987,576.065674,915.408447,56.637550,316.291656,1094.596802,57.145824,263.659180,934.486572,278.128448,396.130096,1123.375000,-153.911911,404.611572,1117.415283
47,0,111.944916,301.199890,1368.696289,3.572864,306.032623,1370.157593,138.999008,434.009888,1343.922974,-18.519787,436.183899,1340.925903,70.008797,489.470581,1190.539795,73.811195,576.068604,915.405090,56.630802,316.294952,1094.574829,57.126884,263.681274,934.457031,278.122559,396.129974,1123.361084,-153.912903,404.621765,1117.407959
48,0,111.914856,301.129456,1368.661621,3.544443,305.986877,1370.110596,138.992859,433.945312,1343.940186,-18.515825,436.153870,1340.931763,70.008217,489.464661,1190.540039,73.809555,576.070435,915.402283,56.625843,316.298096,1094.555298,57.108669,263.703369,934.429443,278.118835,396.130859,1123.348389,-153.912354,404.632233,1117.401733
49,0,111.889191,301.058655,1368.626343,3.520431,305.937500,1370.065063,138.987518,433.881104,1343.958984,-18.512655,436.119171,1340.941895,70.009560,489.458252,1190.540894,73.810852,576.070862,915.399719,56.622730,316.300995,1094.537598,57.091614,263.726227,934.403748,278.117371,396.132233,1123.336670,-153.910400,404.642853,1117.396484
50,0,111.869392,300.989288,1368.590820,3.502112,305.884888,1370.021729,138.983002,433.819427,1343.978149,-18.510750,436.079926,1340.955322,70.012512,489.450989,1190.542114,73.815460,576.069763,915.397156,56.621159,316.303436,1094.521240,57.075993,263.750061,934.379028,278.117767,396.133453,1123.326416,-153.907288,404.653076,1117.391968
51,0,111.856934,300.923035,1368.555298,3.490546,305.829742,1369.980957,138.979492,433.762024,1343.996704,-18.510090,436.036591,1340.971436,70.016586,489.442627,1190.543457,73.823158,576.067322,915.394409,56.620617,316.305389,1094.505737,57.061905,263.774811,934.354736,278.119659,396.133575,1123.317139,-153.903351,404.662598,1117.387573
52,0,111.852997,300.860992,1368.520386,3.486416,305.772644,1369.942993,138.977203,433.710175,1344.013306,-18.510281,435.989777,1340.989380,70.021324,489.433105,1190.544678,73.833138,576.063721,915.391846,56.620480,316.306885,1094.490234,57.049282,263.800140,934.330200,278.122284,396.131683,1123.308838,-153.899002,404.671143,1117.383301
53,0,111.858406,300.803864,1368.486328,3.489932,305.714233,1369.908325,138.976212,433.664642,1344.027344,-18.510445,435.940063,1341.007935,70.026329,489.422333,1190.546143,73.844193,576.059387,915.389709,56.620121,316.307892,1094.474731,57.038010,263.825562,934.305359,278.125092,396.126862,1123.301270,-153.894608,404.678467,1117.378906
54,0,111.873367,300.751770,1368.453491,3.500829,305.655151,1369.876831,138.976608,433.625641,1344.038330,-18.509357,435.887909,1341.026367,70.031342,489.410248,1190.547974,73.855042,576.054993,915.388306,56.618965,316.308380,1094.458862,57.028114,263.850616,934.279541,278.127563,396.118347,1123.294800,-153.890350,404.684448,1117.374268
55,0,111.897476,300.704468,1368.422729,3.518461,305.596069,1369.848755,138.978394,433.592743,1344.046509,-18.505930,435.833710,1341.043823,70.036324,489.396667,1190.550171,73.864594,576.050903,915.388000,56.616673,316.308197,1094.442505,57.019806,263.874695,934.252563,278.129517,396.105530,1123.289062,-153.886368,404.689026,1117.369263
56,0,111.929756,300.661377,1368.394409,3.541928,305.537689,1369.823486,138.981827,433.565125,1344.051758,-18.499605,435.778198,1341.060059,70.041328,489.381348,1190.553223,73.872238,576.046936,915.389038,56.613300,316.307495,1094.425293,57.013302,263.897522,934.223816,278.131165,396.088226,1123.284058,-153.882477,404.692078,1117.364014
57,0,111.968842,300.622070,1368.368286,3.570214,305.480835,1369.800781,138.987534,433.541809,1344.054565,-18.490404,435.722198,1341.074585,70.046532,489.364136,1190.556763,73.877853,576.043274,915.391541,56.609325,316.306213,1094.406982,57.008522,263.918915,934.193481,278.132751,396.066650,1123.279297,-153.878494,404.693634,1117.358398
58,0,112.013077,300.586090,1368.344238,3.602342,305.426361,1369.780762,138.996033,433.521606,1344.055542,-18.478640,435.666840,1341.087280,70.052010,489.345154,1190.560669,73.881645,576.039551,915.395325,56.605400,316.304321,1094.386963,57.005089,263.938934,934.161560,278.134705,396.041229,1123.274536,-153.874313,404.693665,1117.352661
59,0,112.060776,300.552979,1368.321655,3.637534,305.375000,1369.763062,139.007858,433.503448,1344.054443,-18.464748,435.613464,1341.098022,70.057854,489.324585,1190.564453,73.884033,576.036316,915.400085,56.602077,316.301941,1094.364868,57.002464,263.957703,934.128296,278.137115,396.012695,1123.269043,-153.869797,404.692413,1117.346558
60,0,112.110397,300.522400,1368.299438,3.675231,305.327362,1369.747192,139.023148,433.486481,1344.051392,-18.449095,435.563385,1341.107910,70.064232,489.302582,1190.567139,73.885567,576.033630,915.405579,56.599609,316.299072,1094.341431,57.000099,263.975281,934.094543,278.139862,395.981812,1123.262451,-153.864899,404.690186,1117.339844
61,0,112.160591,300.493866,1368.276855,3.715005,305.283478,1369.733154,139.041809,433.469971,1344.045898,-18.431740,435.517426,1341.117554,70.071457,489.279572,1190.569214,73.886894,576.031189,915.411438,56.597893,316.295746,1094.316650,56.997379,263.991638,934.061157,278.142639,395.949463,1123.253906,-153.859604,404.687408,1117.332886
62,0,112.210373,300.467102,1368.252930,3.756515,305.243256,1369.720703,139.063461,433.453461,1344.037354,-18.412380,435.475708,1341.127319,70.080002,489.255890,1190.570190,73.888618,576.028503,915.417114,56.596584,316.291992,1094.291382,56.993656,264.006653,934.028992,278.145294,395.916290,1123.243286,-153.853760,404.684662,1117.325562
63,0,112.259041,300.441620,1368.227173,3.799456,305.206024,1369.709229,139.087524,433.436584,1344.026123,-18.390556,435.437439,1341.137451,70.090279,489.231964,1190.570312,73.891304,576.024963,915.422180,56.595333,316.288086,1094.265991,56.988327,264.020447,933.998474,278.147766,395.882812,1123.229858,-153.847153,404.682556,1117.317261
64,0,112.306229,300.417023,1368.199341,3.843469,305.171295,1369.698486,139.113480,433.419098,1344.011841,-18.366060,435.401428,1341.147095,70.102615,489.208252,1190.569580,73.895607,576.020325,915.426147,56.593948,316.284607,1094.240234,56.980965,264.033417,933.969360,278.150116,395.849274,1123.213257,-153.839539,404.681671,1117.308350
65,0,112.351746,300.393127,1368.169312,3.888119,305.138275,1369.688110,139.140869,433.401123,1343.994629,-18.339188,435.366364,1341.155518,70.117210,489.184937,1190.567871,73.902206,576.014648,915.428528,56.592396,316.282166,1094.213867,56.971409,264.046234,933.941528,278.152618,395.815735,1123.193481,-153.830719,404.682556,1117.298706
66,0,112.395508,300.369751,1368.136475,3.933021,305.106354,1369.677490,139.169373,433.382538,1343.974854,-18.310633,435.331238,1341.162720,70.134140,489.162384,1190.565063,73.911713,576.008484,915.429443,56.590717,316.281158,1094.186523,56.959824,264.059235,933.914490,278.155457,395.781860,1123.171021,-153.820831,404.685608,1117.288086
67,0,112.437538,300.346649,1368.101074,3.977938,305.074738,1369.666382,139.198807,433.363312,1343.952881,-18.281229,435.295746,1341.168335,70.153305,489.140442,1190.561523,73.924377,576.002686,915.429138,56.588840,316.281738,1094.158569,56.946571,264.072418,933.888123,278.158813,395.747467,1123.145996,-153.810074,404.691315,1117.276733
68,0,112.477928,300.323639,1368.063110,4.022788,305.042908,1369.654297,139.229263,433.343353,1343.930176,-18.251785,435.260040,1341.173096,70.174408,489.119049,1190.557739,73.939964,575.997437,915.428345,56.586514,316.283722,1094.130127,56.931953,264.085449,933.862610,278.162689,395.712219,1123.119629,-153.798935,404.699890,1117.265015
69,0,112.516884,300.300476,1368.022461,4.067602,305.010223,1369.641479,139.260849,433.322388,1343.906860,-18.222979,435.224426,1341.177979,70.196999,489.097961,1190.553955,73.957825,575.993042,915.427490,56.583355,316.287201,1094.101929,56.916142,264.097656,933.838501,278.166870,395.675934,1123.092529,-153.788010,404.711517,1117.253052
70,0,112.554794,300.277069,1367.979492,4.112511,304.976349,1369.628174,139.293503,433.300232,1343.883911,-18.195141,435.189117,1341.183960,70.220505,489.077087,1190.550659,73.977196,575.989563,915.427246,56.579033,316.292114,1094.073730,56.899216,264.108826,933.815735,278.170959,395.638397,1123.065674,-153.777802,404.726257,1117.241699
71,0,112.592308,300.253021,1367.935303,4.157753,304.940826,1369.614990,139.327271,433.276489,1343.860718,-18.168140,435.154114,1341.191284,70.244423,489.056488,1190.548706,73.997589,575.986755,915.427979,56.573368,316.298218,1094.046509,56.881184,264.119019,933.794434,278.174713,395.599579,1123.039429,-153.768631,404.743988,1117.231567
72,0,112.630226,300.227966,1367.890137,4.203631,304.903412,1369.601685,139.362198,433.250916,1343.837402,-18.141438,435.119110,1341.200073,70.268341,489.036346,1190.547852,74.018791,575.984924,915.429626,56.566284,316.304962,1094.020630,56.862087,264.128723,933.774475,278.177948,395.559448,1123.014282,-153.760529,404.764496,1117.223022
73,0,112.669235,300.201508,1367.844849,4.250453,304.864197,1369.588867,139.398529,433.223206,1343.813232,-18.114260,435.084167,1341.210449,70.291946,489.016754,1190.548584,74.040810,575.984192,915.431885,56.557686,316.311707,1093.996460,56.842045,264.138275,933.755676,278.180511,395.518341,1122.990601,-153.753494,404.787445,1117.216309
74,0,112.709793,300.173279,1367.799805,4.298522,304.823364,1369.575806,139.436600,433.193420,1343.788330,-18.085768,435.049438,1341.222534,70.314980,488.997986,1190.550415,74.063568,575.984619,915.433960,56.547462,316.318146,1093.974609,56.821266,264.147583,933.738220,278.182404,395.476562,1122.968384,-153.747559,404.812561,1117.211548
75,0,112.752037,300.143433,1367.754761,4.348126,304.781342,1369.562988,139.476639,433.161621,1343.762939,-18.055216,435.015594,1341.236572,70.337242,488.980469,1190.553467,74.086967,575.986267,915.435059,56.535549,316.324402,1093.954956,56.799896,264.155823,933.721985,278.183655,395.434662,1122.947632,-153.742813,404.839417,1117.208862
76,0,112.796112,300.112061,1367.709961,4.399488,304.738861,1369.549805,139.518829,433.128510,1343.737549,-18.022095,434.983215,1341.253784,70.358551,488.964539,1190.557129,74.110756,575.989197,915.434998,56.521950,316.330994,1093.937622,56.777805,264.162445,933.707642,278.184326,395.393066,1122.927612,-153.739426,404.867889,1117.208252
77,0,112.842400,300.079834,1367.665283,4.452864,304.696533,1369.536499,139.563461,433.095184,1343.712769,-17.986134,434.952942,1341.274902,70.378792,488.950684,1190.560913,74.134583,575.992798,915.433716,56.506699,316.338623,1093.922974,56.754601,264.166962,933.695862,278.184662,395.352173,1122.908813,-153.737457,404.898102,1117.210449
78,0,112.891655,300.047302,1367.620850,4.508750,304.655121,1369.523438,139.610931,433.062836,1343.689209,-17.946947,434.924957,1341.300415,70.397919,488.939270,1190.564697,74.157806,575.997009,915.431091,56.489849,316.348053,1093.911133,56.729855,264.169037,933.687683,278.184784,395.312164,1122.891113,-153.737015,404.930634,1117.215698
79,0,112.944817,300.015381,1367.576294,4.567976,304.615265,1369.510132,139.661713,433.032867,1343.666138,-17.903887,434.899231,1341.329834,70.416054,488.930847,1190.567993,74.179527,576.001465,915.427063,56.471539,316.359497,1093.902466,56.703247,264.168488,933.683899,278.184875,395.272980,1122.874023,-153.738113,404.965912,1117.224854
80,0,113.002968,299.985046,1367.531250,4.631590,304.577515,1369.497803,139.716385,433.006500,1343.644043,-17.856215,434.876007,1341.362793,70.433594,488.925751,1190.569946,74.198822,576.006104,915.421936,56.451878,316.372833,1093.896973,56.674541,264.165192,933.685547,278.184906,395.234924,1122.858032,-153.740677,405.004242,1117.237793
81,0,113.067284,299.957489,1367.486206,4.700738,304.542847,1369.486938,139.775604,432.985016,1343.621826,-17.803053,434.855377,1341.398804,70.451027,488.924286,1190.570801,74.214783,576.010742,915.415833,56.430851,316.387787,1093.895142,56.643585,264.158966,933.693970,278.184723,395.198334,1122.842773,-153.744568,405.045837,1117.255371
82,0,113.139107,299.933807,1367.441040,4.776612,304.511993,1369.478882,139.839890,432.969513,1343.599121,-17.743267,434.837708,1341.437988,70.468628,488.926605,1190.570312,74.226784,576.015503,915.408936,56.408291,316.403778,1093.896729,56.610313,264.149658,933.710205,278.183685,395.163788,1122.828247,-153.749649,405.090637,1117.276978
