Trajectories
100
,,Sub4:LFHD,,,Sub4:RFHD,,,Sub4:LBHD,,,Sub4:RBHD,,,Sub4:C7,,,Sub4:T10,,,Sub4:CLAV,,,Sub4:STRN,,,Sub4:LSHO,,,Sub4:RSHO,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0,61.199047,321.787079,1342.158081,-40.838387,369.056061,1324.408691,147.092041,436.130371,1302.289307,4.361379,496.484467,1278.556885,73.445908,491.662384,1144.641235,69.039078,615.509949,869.966797,66.296463,366.997162,1041.712158,68.065155,372.383728,840.675903,264.031952,415.144348,1071.390137,-113.073227,429.410126,1070.472656
11,0,61.173256,321.817291,1342.182129,-40.843784,369.092987,1324.419556,147.129410,436.134766,1302.349487,4.365874,496.497803,1278.571411,73.426727,491.678680,1144.655884,69.033241,615.490662,869.965881,66.283119,366.984985,1041.752441,68.056679,372.334930,840.714294,264.018463,415.146088,1071.428101,-113.095428,429.417999,1070.484497
12,0,61.148693,321.848572,1342.206787,-40.851341,369.127838,1324.430420,147.184982,436.133850,1302.413330,4.381178,496.502594,1278.575684,73.405785,491.690338,1144.668945,69.024422,615.473633,869.967224,66.269157,366.965759,1041.786499,68.052475,372.289520,840.749573,264.004272,415.148132,1071.464233,-113.116402,429.419708,1070.493896
13,0,61.125679,321.881195,1342.232056,-40.861271,369.160034,1324.441284,147.248550,436.132111,1302.476196,4.409396,496.496704,1278.567993,73.383202,491.696869,1144.680176,69.012878,615.458801,869.970947,66.254196,366.938965,1041.813477,68.052132,372.248688,840.781555,263.989441,415.149231,1071.497681,-113.136063,429.414490,1070.500122
14,0,61.104286,321.915466,1342.258423,-40.874001,369.189056,1324.452393,147.306686,436.134888,1302.531982,4.450481,496.479340,1278.548462,73.359329,491.698273,1144.689087,68.999191,615.446167,869.976929,66.238235,366.904694,1041.833008,68.054688,372.213989,840.809998,263.974274,415.148254,1071.527588,-113.154572,429.402161,1070.503052
15,0,61.084312,321.951385,1342.286377,-40.889931,369.214600,1324.464355,147.349670,436.145844,1302.577026,4.499606,496.452850,1278.519043,73.334686,491.694885,1144.696777,68.984238,615.435059,869.984863,66.221725,366.863892,1041.846313,68.059059,372.186432,840.834473,263.958954,415.144348,1071.553223,-113.172241,429.383301,1070.502563
16,0,61.065441,321.989014,1342.316406,-40.909199,369.236664,1324.477661,147.374695,436.165680,1302.610962,4.543465,496.424500,1278.484863,73.310020,491.687622,1144.703857,68.968979,615.424866,869.994568,66.205528,366.818207,1041.855103,68.064262,372.166290,840.855652,263.943787,415.137421,1071.574951,-113.189415,429.358917,1070.499390
17,0,61.047363,322.028107,1342.349121,-40.931564,369.255676,1324.493164,147.383408,436.193390,1302.636597,4.559900,496.406525,1278.454224,73.286057,491.677307,1144.711792,68.954300,615.414551,870.006104,66.190460,366.770172,1041.862915,68.069603,372.152679,840.874695,263.929016,415.127716,1071.593262,-113.206543,429.330719,1070.494995
18,0,61.029873,322.068237,1342.385254,-40.956413,369.271973,1324.511108,147.379242,436.227142,1302.657593,4.529196,496.410156,1278.435059,73.263313,491.665100,1144.721191,68.940758,615.403198,870.019287,66.177002,366.722076,1041.872681,68.074577,372.143494,840.893555,263.914581,415.116089,1071.610352,-113.223907,429.300446,1070.491089
19,0,61.012943,322.108734,1342.424805,-40.982967,369.285980,1324.531372,147.365891,436.265350,1302.677490,4.450358,496.436737,1278.429932,73.241936,491.652222,1144.732910,68.928612,615.389832,870.033813,66.165237,366.675720,1041.886108,68.078865,372.135651,840.914429,263.900543,415.103668,1071.627319,-113.241608,429.269867,1070.489380
20,0,60.996723,322.148743,1342.467285,-41.010506,369.297791,1324.554077,147.346497,436.306641,1302.699219,4.341065,496.477722,1278.435913,73.221825,491.639832,1144.747437,68.917839,615.374023,870.049500,66.154884,366.632446,1041.904419,68.082184,372.126190,840.938599,263.886627,415.091888,1071.646484,-113.259514,429.240540,1070.491699
21,0,60.981510,322.187408,1342.512573,-41.038357,369.307617,1324.579346,147.323318,436.349976,1302.724243,4.221771,496.522461,1278.448730,73.202660,491.629028,1144.764038,68.908195,615.355835,870.065918,66.145432,366.592773,1041.928345,68.084320,372.113190,840.966919,263.872559,415.082184,1071.668579,-113.277550,429.213562,1070.498779
22,0,60.967701,322.224182,1342.559814,-41.065807,369.315460,1324.607422,147.297729,436.394684,1302.753174,4.105117,496.564056,1278.465332,73.183846,491.620544,1144.782837,68.899261,615.335510,870.082703,66.136322,366.557007,1041.956909,68.085228,372.096344,840.999451,263.858063,415.075562,1071.694702,-113.295685,429.189911,1070.510986
23,0,60.955700,322.258881,1342.608154,-41.092129,369.321503,1324.637573,147.270187,436.440155,1302.785645,3.996517,496.599365,1278.484619,73.164658,491.614746,1144.802734,68.890526,615.313843,870.099426,66.126915,366.525055,1041.989502,68.085091,372.076172,841.035156,263.842590,415.072754,1071.724243,-113.313965,429.170166,1070.527222
24,0,60.945732,322.291565,1342.656616,-41.116657,369.325989,1324.669556,147.240997,436.486023,1302.820068,3.897732,496.627594,1278.505371,73.144402,491.611786,1144.822876,68.881500,615.291687,870.115723,66.116547,366.496857,1042.024170,68.084175,372.054413,841.072815,263.825775,415.073944,1071.756958,-113.332466,429.154388,1070.545532
25,0,60.937675,322.322327,1342.704346,-41.139133,369.329010,1324.702881,147.210495,436.531769,1302.854980,3.809442,496.648804,1278.526489,73.122459,491.611237,1144.842773,68.871819,615.270569,870.131104,66.104752,366.472229,1042.059326,68.082802,372.033264,841.110596,263.807312,415.079010,1071.791870,-113.351341,429.142548,1070.564209
26,0,60.930973,322.351440,1342.750122,-41.159855,369.330505,1324.735840,147.179153,436.576752,1302.888916,3.732559,496.663422,1278.546997,73.098213,491.612701,1144.860962,68.861443,615.251038,870.145020,66.091293,366.450745,1042.092896,68.081291,372.015259,841.146667,263.786926,415.087769,1071.828125,-113.370720,429.134277,1070.580933
27,0,60.924755,322.379181,1342.792603,-41.179569,369.330597,1324.767700,147.147354,436.620270,1302.919922,3.668396,496.671539,1278.564331,73.071251,491.615509,1144.876953,68.850449,615.233826,870.156616,66.076210,366.432037,1042.123047,68.079948,372.002563,841.178955,263.764343,415.099762,1071.864380,-113.390602,429.129242,1070.594482
28,0,60.918011,322.405640,1342.831177,-41.198975,369.329773,1324.796997,147.114761,436.662018,1302.946655,3.618400,496.673279,1278.576172,73.041481,491.619110,1144.889893,68.839027,615.218628,870.165649,66.059814,366.415375,1042.148071,68.079224,371.996368,841.205750,263.739563,415.114716,1071.898560,-113.410828,429.126892,1070.602661
29,0,60.909672,322.431061,1342.865112,-41.218548,369.329010,1324.822266,147.080292,436.702057,1302.968140,3.583831,496.668579,1278.579956,73.009254,491.623016,1144.899414,68.827309,615.204651,870.171387,66.042412,366.400024,1042.166870,68.079453,371.997009,841.226196,263.712555,415.132233,1071.929321,-113.431252,429.126587,1070.604980
30,0,60.898685,322.455811,1342.894165,-41.238644,369.329163,1324.842529,147.041779,436.741089,1302.983398,3.565222,496.657654,1278.575317,72.975014,491.626648,1144.905640,68.815331,615.190613,870.173889,66.024300,366.385406,1042.178345,68.080734,372.003967,841.239868,263.683380,415.152130,1071.954956,-113.451775,429.127625,1070.600708
31,0,60.884121,322.480347,1342.919434,-41.259731,369.331085,1324.857666,146.996048,436.780365,1302.991577,3.561327,496.641174,1278.562378,72.939186,491.629303,1144.909058,68.802994,615.176147,870.173706,66.005661,366.371033,1042.183472,68.083092,372.016693,841.246765,263.652191,415.174194,1071.974243,-113.472351,429.129150,1070.590088
32,0,60.865314,322.505219,1342.941772,-41.282520,369.335327,1324.867798,146.938797,436.821808,1302.992065,3.567382,496.621490,1278.543213,72.902115,491.630402,1144.909912,68.790131,615.160889,870.171692,65.986794,366.356903,1042.182861,68.086731,372.034119,841.248047,263.619476,415.198151,1071.987305,-113.492966,429.130310,1070.573730
33,0,60.841930,322.531006,1342.962402,-41.307770,369.341949,1324.873901,146.865067,436.867859,1302.984009,3.572590,496.603607,1278.521606,72.864357,491.629608,1144.908936,68.776581,615.144958,870.168945,65.968086,366.343231,1042.178223,68.091919,372.055084,841.245178,263.586060,415.223755,1071.994507,-113.513588,429.130676,1070.552979
34,0,60.814003,322.558472,1342.982788,-41.336021,369.350952,1324.877441,146.769974,436.920807,1302.966553,3.561141,496.595001,1278.502319,72.826691,491.627075,1144.907104,68.762367,615.128845,870.166504,65.949989,366.330414,1042.171265,68.098854,372.078217,841.239990,263.552948,415.250793,1071.998413,-113.534103,429.129913,1070.529541
35,0,60.782009,322.588104,1343.004028,-41.367508,369.362091,1324.879639,146.649887,436.982727,1302.939575,3.522072,496.600647,1278.489258,72.789970,491.623230,1144.905396,68.747810,615.112732,870.165344,65.932770,366.319122,1042.163208,68.107277,372.102295,841.234070,263.521118,415.279144,1072.001099,-113.554161,429.128296,1070.505615
36,0,60.746880,322.620209,1343.026855,-41.402115,369.374908,1324.882446,146.504303,437.054382,1302.903198,3.457602,496.619202,1278.482056,72.754776,491.618744,1144.904419,68.733452,615.097046,870.166016,65.916573,366.309753,1042.156006,68.116676,372.126282,841.228821,263.491302,415.308777,1072.005249,-113.573250,429.126129,1070.482910
37,0,60.709999,322.654694,1343.052002,-41.439388,369.388763,1324.887085,146.338547,437.134583,1302.860107,3.377756,496.645538,1278.479004,72.721458,491.614441,1144.904541,68.719971,615.082275,870.168884,65.901314,366.302673,1042.149902,68.126480,372.149506,841.225342,263.463562,415.339783,1072.012329,-113.591019,429.124451,1070.462769
38,0,60.672993,322.691223,1343.079712,-41.478588,369.402802,1324.894653,146.165787,437.219269,1302.816528,3.291255,496.675415,1278.477783,72.690117,491.611206,1144.906006,68.707870,615.068542,870.173767,65.886581,366.297821,1042.146118,68.136261,372.171570,841.224182,263.437103,415.372620,1072.022949,-113.607430,429.124084,1070.446167
39,0,60.637470,322.729279,1343.109619,-41.518875,369.416138,1324.906250,146.002762,437.302826,1302.779053,3.203334,496.706451,1278.478271,72.660698,491.610016,1144.909424,68.697273,615.056213,870.180481,65.871666,366.295319,1042.144043,68.145844,372.192535,841.226013,263.411011,415.407532,1072.036865,-113.622704,429.125977,1070.433105
40,0,60.604877,322.768372,1343.141357,-41.559353,369.428192,1324.922119,145.861603,437.381195,1302.753296,3.116724,496.737335,1278.479736,72.633331,491.611816,1144.914307,68.687935,615.045349,870.188660,65.856102,366.295135,1042.144287,68.155342,372.212738,841.230652,263.384857,415.444885,1072.054199,-113.637146,429.130676,1070.423218
41,0,60.576359,322.807983,1343.174316,-41.599224,369.438477,1324.942383,145.746155,437.453308,1302.740845,3.032542,496.767426,1278.483154,72.608429,491.617554,1144.920654,68.679375,615.036316,870.197876,65.839897,366.297546,1042.146851,68.165047,372.233215,841.237427,263.358459,415.484955,1072.074219,-113.651115,429.138489,1070.415771
42,0,60.552624,322.848053,1343.208496,-41.637829,369.446655,1324.966797,145.654251,437.520294,1302.740723,2.951174,496.796539,1278.488892,72.586716,491.628204,1144.928711,68.671028,615.029114,870.207764,65.823463,366.303131,1042.151978,68.175385,372.255188,841.245789,263.332001,415.528656,1072.095947,-113.664902,429.149323,1070.409302
43,0,60.533974,322.888550,1343.243530,-41.674706,369.452606,1324.994873,145.580902,437.584412,1302.751587,2.872651,496.825043,1278.497437,72.569016,491.644745,1144.937378,68.662292,615.023438,870.217407,65.807495,366.312469,1042.159912,68.186829,372.279297,841.255066,263.305664,415.576996,1072.119019,-113.678635,429.162994,1070.403198
44,0,60.520466,322.929840,1343.278687,-41.709412,369.456329,1325.026489,145.520798,437.648254,1302.771362,2.796675,496.853516,1278.509766,72.555687,491.667908,1144.946777,68.652649,615.018005,870.225830,65.792801,366.326080,1042.171021,68.199768,372.305298,841.265320,263.279694,415.631226,1072.141968,-113.692200,429.179108,1070.397217
45,0,60.512051,322.972168,1343.314087,-41.741245,369.458496,1325.060669,145.469421,437.714386,1302.798340,2.722856,496.882751,1278.525635,72.545937,491.697845,1144.956543,68.641808,615.011719,870.232300,65.780243,366.344025,1042.184937,68.214333,372.332458,841.276978,263.254364,415.692627,1072.164795,-113.705399,429.197266,1070.391602
46,0,60.508671,323.016235,1343.349609,-41.769199,369.460419,1325.096436,145.423904,437.785034,1302.831177,2.651079,496.912811,1278.544434,72.536919,491.733826,1144.967041,68.629745,615.003296,870.235657,65.770538,366.366180,1042.201660,68.230209,372.359589,841.290833,263.229950,415.761963,1072.186646,-113.718002,429.217346,1070.387207
47,0,60.510399,323.062622,1343.385864,-41.792305,369.463470,1325.133423,145.383179,437.861755,1302.868286,2.581780,496.943451,1278.565796,72.523529,491.773926,1144.978882,68.616692,614.992065,870.235596,65.764053,366.392120,1042.220703,68.246681,372.386200,841.307434,263.206543,415.839508,1072.207153,-113.729843,429.239441,1070.385498
48,0,60.517570,323.112274,1343.423340,-41.809814,369.468994,1325.171875,145.347931,437.945526,1302.909058,2.516007,496.973938,1278.589600,72.501053,491.816132,1144.993042,68.602936,614.978027,870.231934,65.760818,366.421692,1042.242432,68.262733,372.411957,841.327515,263.184326,415.924957,1072.226807,-113.740707,429.263611,1070.387329
49,0,60.530926,323.166077,1343.463379,-41.821129,369.477753,1325.212769,145.320496,438.036194,1302.953491,2.454952,497.003937,1278.616455,72.469391,491.859772,1145.010254,68.588875,614.961182,870.224670,65.760475,366.454926,1042.266968,68.277557,372.437073,841.351379,263.163330,416.017426,1072.245117,-113.750275,429.290039,1070.394409
50,0,60.551670,323.224945,1343.506958,-41.825523,369.490326,1325.257568,145.304642,438.132904,1303.001587,2.399124,497.033844,1278.647095,72.433495,491.906036,1145.029663,68.575043,614.943359,870.214355,65.762474,366.492004,1042.295288,68.290787,372.461639,841.379700,263.144012,416.115662,1072.263184,-113.758202,429.318787,1070.407471
51,0,60.581383,323.289978,1343.554443,-41.821869,369.507263,1325.307617,145.305374,438.234100,1303.054199,2.347866,497.064697,1278.682739,72.399200,491.956970,1145.051025,68.561852,614.926758,870.201416,65.766174,366.533295,1042.327515,68.302391,372.485901,841.412354,263.127014,416.218414,1072.281982,-113.764244,429.350189,1070.427368
52,0,60.621899,323.362305,1343.606934,-41.808537,369.528931,1325.364014,145.328125,438.338013,1303.113037,2.299594,497.098083,1278.724365,72.370171,492.014160,1145.073486,68.549484,614.912598,870.186279,65.770950,366.579529,1042.364380,68.312546,372.509705,841.449585,263.112671,416.324341,1072.302490,-113.768219,429.384888,1070.453979
53,0,60.675003,323.442841,1343.665161,-41.783749,369.555786,1325.427246,145.377213,438.443604,1303.179321,2.252632,497.135468,1278.773193,72.347816,492.078888,1145.096924,68.537758,614.901123,870.169128,65.776184,366.631653,1042.406250,68.321243,372.532715,841.491150,263.100800,416.432678,1072.325928,-113.770119,429.423859,1070.487427
54,0,60.742043,323.532562,1343.729248,-41.746021,369.588043,1325.498535,145.453995,438.551056,1303.254761,2.206047,497.177887,1278.829956,72.332123,492.152130,1145.120850,68.526329,614.891846,870.150146,65.781410,366.690491,1042.453613,68.328217,372.554626,841.537537,263.091309,416.543091,1072.353882,-113.770264,429.468781,1070.526978
55,0,60.823490,323.632019,1343.800171,-41.694183,369.626465,1325.578369,145.553772,438.662964,1303.338013,2.160231,497.225830,1278.895630,72.322151,492.234589,1145.145996,68.514992,614.883423,870.129700,65.786385,366.756470,1042.507690,68.333244,372.575470,841.588806,263.083923,416.656128,1072.387329,-113.769356,429.521332,1070.571777
56,0,60.918804,323.741699,1343.878418,-41.627075,369.672241,1325.666260,145.664261,438.784454,1303.425781,2.117286,497.278900,1278.970337,72.316498,492.326843,1145.173218,68.503975,614.874695,870.108215,65.791275,366.829559,1042.568848,68.336494,372.595490,841.645447,263.078644,416.772980,1072.427368,-113.768150,429.583069,1070.621216
57,0,61.026585,323.861694,1343.964478,-41.543358,369.727509,1325.762451,145.769287,438.921783,1303.512451,2.080868,497.336304,1279.053833,72.313538,492.429321,1145.203125,68.493935,614.864380,870.085999,65.796478,366.909149,1042.637451,68.338684,372.615021,841.708008,263.075378,416.895386,1072.474731,-113.767067,429.654816,1070.674194
58,0,61.144962,323.991669,1344.058838,-41.441799,369.794739,1325.866089,145.856445,439.079742,1303.593994,2.055528,497.396545,1279.144165,72.311714,492.542145,1145.236694,68.485733,614.851196,870.063599,65.802704,366.994446,1042.714355,68.341011,372.634369,841.776855,263.074249,417.025330,1072.529419,-113.765900,429.736481,1070.728882
59,0,61.272137,324.131348,1344.162598,-41.321999,369.875580,1325.977539,145.920761,439.260437,1303.669800,2.045993,497.458038,1279.240356,72.309608,492.665436,1145.275024,68.480011,614.834351,870.040894,65.810684,367.084686,1042.800171,68.345024,372.653320,841.852539,263.075104,417.164795,1072.591797,-113.763878,429.826935,1070.784302
60,0,61.407051,324.280579,1344.275757,-41.185043,369.970337,1326.097534,145.963409,439.464172,1303.742188,2.056348,497.519073,1279.341919,72.305954,492.799316,1145.318481,68.476624,614.812500,870.017639,65.821144,367.179596,1042.895874,68.352486,372.670990,841.936035,263.077332,417.315491,1072.661621,-113.759766,429.923859,1070.838867
61,0,61.549961,324.439545,1344.398804,-41.034130,370.076569,1326.227661,145.989243,439.690277,1303.814697,2.088984,497.578400,1279.448853,72.299660,492.944031,1145.367676,68.474739,614.783630,869.993469,65.834518,367.279327,1043.003174,68.365044,372.686066,842.028870,263.079865,417.478760,1072.739258,-113.751953,430.024109,1070.890259
62,0,61.702648,324.608704,1344.531982,-40.875786,370.187653,1326.372192,146.006317,439.937500,1303.892212,2.143334,497.635437,1279.562256,72.289772,493.099854,1145.422852,68.473328,614.746887,869.968140,65.851112,367.383881,1043.123901,68.384186,372.697144,842.132385,263.081329,417.655945,1072.824463,-113.738419,430.124176,1070.937012
63,0,61.868069,324.788513,1344.675171,-40.720161,370.292603,1326.536865,146.024033,440.204346,1303.979736,2.213506,497.691071,1279.684204,72.275665,493.267181,1145.484131,68.471725,614.702454,869.941833,65.871208,367.492889,1043.260010,68.411163,372.702911,842.248047,263.080109,417.848114,1072.917358,-113.716599,430.220337,1070.977173
64,0,62.049641,324.978943,1344.828247,-40.576202,370.380005,1326.727783,146.046967,440.491364,1304.079346,2.283763,497.750122,1279.819702,72.256821,493.445862,1145.551758,68.469650,614.652893,869.915283,65.895088,367.605499,1043.412476,68.447166,372.702240,842.377258,263.074249,418.056152,1073.017456,-113.683823,430.309204,1071.009888
65,0,62.250694,325.179718,1344.991089,-40.444324,370.444733,1326.946167,146.069794,440.801849,1304.187622,2.326167,497.822754,1279.976807,72.232697,493.634979,1145.625854,68.466942,614.600403,869.889771,65.922920,367.720123,1043.581543,68.493217,372.693726,842.520874,263.061951,418.280487,1073.125366,-113.637909,430.387817,1071.034912
66,0,62.474098,325.390533,1345.164551,-40.316151,370.488953,1327.188843,146.081497,441.140839,1304.298828,2.309582,497.920074,1280.163818,72.202713,493.832184,1145.705811,68.463264,614.545715,869.866577,65.954643,367.834137,1043.766235,68.549911,372.675995,842.678894,263.041901,418.520538,1073.242188,-113.577873,430.454346,1071.054199
67,0,62.721863,325.611420,1345.349976,-40.181419,370.517273,1327.451660,146.072235,441.512177,1304.407104,2.217668,498.045837,1280.382935,72.166428,494.034088,1145.791626,68.458298,614.486389,869.846313,65.989769,367.944153,1043.964844,68.616798,372.647644,842.850403,263.013733,418.774780,1073.371216,-113.504608,430.508301,1071.070679
68,0,62.994392,325.842773,1345.549438,-40.033115,370.533630,1327.731567,146.036942,441.917511,1304.508789,2.058340,498.192139,1280.629639,72.123619,494.236481,1145.882935,68.451958,614.418152,869.829956,66.027367,368.046021,1044.174561,68.692406,372.607788,843.033752,262.976685,419.040833,1073.514648,-113.421364,430.551239,1071.088989
69,0,63.290024,326.085114,1345.764648,-39.867992,370.540680,1328.026978,145.977173,442.354675,1304.603516,1.855046,498.343842,1280.892456,72.074059,494.434570,1145.980347,68.444794,614.336365,869.818726,66.065849,368.135437,1044.393311,68.774559,372.555969,843.227600,262.929230,419.315735,1073.673584,-113.333618,430.586304,1071.113892
70,0,63.605465,326.338745,1345.997192,-39.686134,370.540375,1328.337891,145.902374,442.817535,1304.694702,1.630454,498.487000,1281.160889,72.017609,494.623505,1146.084839,68.438026,614.237915,869.814819,66.103142,368.208344,1044.619751,68.861015,372.491669,843.431335,262.870544,419.596497,1073.846558,-113.248360,430.617920,1071.149780
71,0,63.936634,326.603333,1346.249268,-39.490780,370.533661,1328.665527,145.824783,443.298065,1304.787109,1.397942,498.612915,1281.426514,71.954346,494.798462,1146.197876,68.433006,614.121521,869.821045,66.136986,368.261414,1044.853760,68.949974,372.414978,843.644592,262.801910,419.880035,1074.030762,-113.172813,430.650818,1071.199585
72,0,64.279289,326.878235,1346.521973,-39.287533,370.519897,1329.011963,145.750168,443.790497,1304.884277,1.162864,498.717529,1281.685059,71.884705,494.954865,1146.321655,68.430542,613.988953,869.841309,66.165390,368.292755,1045.095947,69.040489,372.326385,843.867249,262.727539,420.163361,1074.222534,-113.113213,430.688446,1071.263428
73,0,64.629440,327.162262,1346.815674,-39.082088,370.497467,1329.379028,145.674988,444.292419,1304.986694,0.926059,498.799408,1281.935059,71.809486,495.089050,1146.458130,68.430374,613.844177,869.879272,66.187073,368.301971,1045.346802,69.132576,372.226379,844.099609,262.653259,420.443695,1074.417358,-113.074242,430.732300,1071.340942
74,0,64.983932,327.453552,1347.130005,-38.878113,370.463898,1329.765991,145.594254,444.802826,1305.094971,0.685964,498.858582,1282.177002,71.729309,495.198822,1146.608765,68.431267,613.690979,869.937256,66.201790,368.289978,1045.607910,69.226746,372.115082,844.342102,262.585419,420.718018,1074.610718,-113.058868,430.781830,1071.428955
75,0,65.340965,327.749359,1347.462402,-38.677265,370.416718,1330.170532,145.507950,445.319092,1305.212036,0.440008,498.895996,1282.413086,71.644424,495.283875,1146.773438,68.431404,613.531067,870.015503,66.209877,368.258698,1045.880249,69.323380,371.992004,844.595154,262.528809,420.982635,1074.799438,-113.068657,430.834900,1071.524292
76,0,65.700363,328.046173,1347.809692,-38.479748,370.353271,1330.588745,145.418823,445.837860,1305.341309,0.185502,498.912659,1282.647339,71.554733,495.345428,1146.952148,68.428909,613.363586,870.112122,66.211517,368.210388,1046.163696,69.421928,371.856476,844.858521,262.486176,421.232697,1074.982178,-113.104187,430.888489,1071.623779
77,0,66.063400,328.339966,1348.167480,-38.284527,370.270844,1331.017212,145.328064,446.356781,1305.484375,-0.080138,498.909149,1282.884033,71.460327,495.385956,1147.143066,68.422394,613.185547,870.223083,66.206177,368.147522,1046.458496,69.520439,371.707794,845.131775,262.457916,421.462219,1075.161133,-113.165390,430.940033,1071.725342
78,0,66.432426,328.626923,1348.531982,-38.089500,370.166565,1331.453613,145.234238,446.875183,1305.639160,-0.359349,498.885559,1283.127808,71.361809,495.408478,1147.343384,68.411324,612.991882,870.343323,66.192711,368.072357,1046.762817,69.615509,371.545349,845.413940,262.442078,421.665161,1075.341187,-113.251518,430.988220,1071.828857
79,0,66.810150,328.903809,1348.898926,-37.892071,370.037384,1331.895874,145.133881,447.393646,1305.800781,-0.654239,498.841644,1283.382690,71.260231,495.416077,1147.550415,68.396103,612.776428,870.466431,66.169701,367.987122,1047.074463,69.702843,371.368622,845.703125,262.434601,421.836426,1075.528442,-113.360947,431.033386,1071.934692
80,0,67.199257,329.168030,1349.264526,-37.689632,369.880463,1332.343750,145.021957,447.913361,1305.963257,-0.966261,498.776428,1283.651367,71.156616,495.411469,1147.761475,68.378014,612.533142,870.586609,66.136055,367.893433,1047.389282,69.778168,371.177612,845.996338,262.428833,421.973297,1075.726929,-113.491211,431.077454,1072.045288
81,0,67.602234,329.418091,1349.626465,-37.479958,369.693604,1332.796997,144.895065,448.434448,1306.120361,-1.295972,498.688385,1283.933960,71.051514,495.396759,1147.973633,68.359093,612.258911,870.699890,66.091034,367.792358,1047.703735,69.838188,370.972870,846.290588,262.417175,422.075500,1075.938721,-113.639290,431.123718,1072.162964
82,0,68.021248,329.653351,1349.983398,-37.261147,369.475220,1333.256348,144.753922,448.955566,1306.268311,-1.643245,498.575531,1284.229614,70.944687,495.372833,1148.186035,68.342079,611.955322,870.805054,66.034195,367.684387,1048.015259,69.880974,370.755615,846.583069,262.394104,422.145447,1076.165894,-113.802299,431.175629,1072.290283
